fighter1,fighter2,fight_odds_url,Bet,5Dimes_win,Bet365_win,BetDSI_win,BetOnline_win,BookMaker_win,Bovada_win,Intertops_win,Pinnacle_win,SportBet_win,SportsInt_win,Sportsbook_win,William_H_win,meanodds_win,5Dimes_vig,BetDSI_vig,BookMaker_vig,SportBet_vig,Bet365_vig,Bovada_vig,Sportsbook_vig,William_H_vig,Pinnacle_vig,SportsInt_vig,BetOnline_vig,Intertops_vig,Winner_Cleaned,Loser_Cleaned,wiki_url,bestfightodds_winner,bestfightodds_loser,WeightClass,Winner,Outcome,Loser,Method,Round,Time,Notes,Card,Winner_url,Loser_url,event_order,Method_Cleaned,Card_Cleaned,Champion,Interim_Champion,Card_Date,#,Event,5Dimes_lose,BetDSI_lose,BookMaker_lose,SportBet_lose,Bet365_lose,Bovada_lose,Sportsbook_lose,William_H_lose,Pinnacle_lose,SportsInt_lose,BetOnline_lose,Intertops_lose,meanodds_lose
Abdul Razak Alhassan,Sabah Homasi,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406,Abdul Razak Alhassan,1.5555555555555556,,1.4524886877828054,1.4878048780487805,1.510204081632653,1.4878048780487805,1.4761904761904763,1.5235602094240837,1.5376344086021505,1.4545454545454546,1.5,1.4405286343612334,1.4933015694719975,0.015991471215351716,0.05747721028612163,0.03669399736815482,0.022096862245561066,,0.04948963810702134,0.04402515723270439,0.05782596608284685,0.029491716674360235,0.06485849056603765,0.03576751117734722,0.054777845404747394,Abdul Razak Alhassan,Sabah Homasi,https://en.wikipedia.org/wiki/UFC_220,Abdul Razak Alhassan,Sabah Homasi,Welterweight,Abdul Razak Alhassan,def,Sabah Homasi,KO (punch),1.0,3:47,,Preliminary Card (Fox Sports 1),https://en.wikipedia.org/wiki/Abdul_Razak_Alhassan,https://en.wikipedia.org/wiki/Sabah_Homasi,7,KO,Prelim,,,2018-01-20,426,UFC 220: Miocic vs. Ngannou,2.6799999999999997,2.71,2.67,2.69,,2.65,2.65,2.75,2.6799999999999997,2.65,2.75,2.65,2.684545454545454
Abdul-Kerim Edilov,Bojan Mihajlovic,https://www.bestfightodds.com/events/ufc-fight-night-115-volkov-vs-struve-1310,Abdul-Kerim Edilov,1.150375939849624,,1.1538461538461537,1.1612903225806452,1.1538461538461537,1.1538461538461537,1.1538461538461537,1.165289256198347,1.1492537313432836,1.18348623853211,1.1428571428571428,1.1700680272108843,1.1580004794506047,0.02431980544155654,0.04057971014492745,0.04057971014492745,0.02886002886002892,,0.05714285714285716,0.048913043478260754,0.054651162790697816,0.029096199308965343,0.06235254465790363,0.03654970760233911,0.05714285714285716,Abdul-Kerim Edilov,Bojan Mihajlović,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Volkov_vs._Struve,Abdul-Kerim Edilov,Bojan Mihajlovic,Light Heavyweight,Abdul-Kerim Edilov,def,Bojan Mihajlović,TKO (punches),2.0,2:32,,Preliminary Card (UFC Fight Pass),,https://en.wikipedia.org/wiki/Bojan_Mihajlovi%C4%87_(fighter),11,KO,Prelim,,,2017-09-02,409,UFC Fight Night: Volkov vs. Struve,6.45,5.75,5.75,6.3,,5.25,5.75,5.0,5.85,4.6,5.7,5.25,5.604545454545455
Abel Trujillo,Gleison Tibau,https://www.bestfightodds.com/events/ufc-fight-night-77-belfort-vs-henderson-3-997,Abel Trujillo,2.1,,2.0,2.0,2.0,2.05,,2.1399999999999997,2.08,2.0,2.0,,2.0411111111111113,0.02164502164502169,0.0652173913043479,0.0652173913043479,0.030318780318780103,,0.06227296315516351,0.0652173913043479,,0.024811843519973564,0.0652173913043479,0.045454545454545414,,Abel Trujillo,Gleison Tibau,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Belfort_vs._Henderson_3,Abel Trujillo,Gleison Tibau,Lightweight,Abel Trujillo,def,Gleison Tibau,Disqualification (overturned),1.0,1:45,"Originally a technical submission (rear-naked choke) win for Tibau, the result was overturned due to Tibau testing positive for erythropoietin.",Preliminary Card (Fox Sports 1),https://en.wikipedia.org/wiki/Abel_Trujillo,https://en.wikipedia.org/wiki/Gleison_Tibau,7,,Prelim,,,2015-11-07,337,UFC Fight Night: Belfort vs. Henderson 3,1.8333333333333335,1.7692307692307692,1.7692307692307692,1.819672131147541,,1.7407407407407407,1.7692307692307692,,1.7936507936507935,1.7692307692307692,1.8333333333333335,,1.788628156569869
Abel Trujillo,James Vick,https://www.bestfightodds.com/events/ufc-fight-night-104-bermudez-vs-korean-zombie-1226,James Vick,1.8695652173913042,,1.8333333333333335,1.8695652173913042,1.8333333333333335,1.7692307692307692,,1.8403361344537816,1.8547008547008548,1.8333333333333335,1.8,1.9090909090909092,1.8412489102258924,0.022688598979013097,0.045454545454545414,0.045454545454545414,0.0317813443508661,,0.0652173913043479,0.0677506775067751,0.04761904761904767,0.02881588863767348,0.06926406926406914,0.04707884288145214,,James Vick,Abel Trujillo,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Bermudez_vs._The_Korean_Zombie,James Vick,Abel Trujillo,Lightweight,James Vick,def,Abel Trujillo,Submission (D'arce choke),3.0,0:49,,Main Card (Fox Sports 1),https://en.wikipedia.org/wiki/James_Vick,https://en.wikipedia.org/wiki/Abel_Trujillo,3,Sub,Main Event,,,2017-02-04,388,UFC Fight Night: Bermudez vs. The Korean Zombie,2.05,2.0,2.0,2.0300000000000002,,2.0,1.9523809523809523,1.9090909090909092,2.06,1.9090909090909092,1.9523809523809523,,1.9862943722943722
Abel Trujillo,Jamie Varner,https://www.bestfightodds.com/events/ufc-169-barao-vs-faber-737,Abel Trujillo,2.15,,2.1,2.05,2.1,2.1,,2.1100000000000003,2.13,2.1,1.9090909090909092,,2.0832323232323233,0.02067183462532296,0.04140786749482395,0.04140786749482395,0.028954933713883912,,0.05952380952380931,0.06926406926406914,,0.02550315601555697,0.0646678424456204,0.06227296315516351,,Abel Trujillo,Jamie Varner,https://en.wikipedia.org/wiki/UFC_169,Abel Trujillo,Jamie Varner,Lightweight,Abel Trujillo,def,Jamie Varner,KO (punch),2.0,2:32,,Main card,https://en.wikipedia.org/wiki/Abel_Trujillo,https://en.wikipedia.org/wiki/Jamie_Varner,5,KO,Main Event,,,2014-02-01,261,UFC 169: Barão vs. Faber II,1.8,1.7692307692307692,1.7692307692307692,1.7874015748031495,,1.7142857142857144,1.8333333333333335,,1.8130081300813008,1.6993006993006992,1.7407407407407407,,1.769614636778497
Abel Trujillo,John Makdessi,https://www.bestfightodds.com/events/ufc-on-fox-26-lawler-vs-dos-anjos-1365,John Makdessi,2.55,,2.7,2.45,2.35,2.45,2.35,2.45,2.5300000000000002,2.4,2.55,2.38,2.469090909090909,0.014798372179060326,0.05291005291005302,0.061895551257253434,0.020725081790054833,,0.0445269016697587,0.047329276538201626,0.05653170359052706,0.029375386518243563,0.05303030303030298,0.037792894935752,0.061895551257253434,John Makdessi,Abel Trujillo,https://en.wikipedia.org/wiki/UFC_on_Fox:_Lawler_vs._dos_Anjos,John Makdessi,Abel Trujillo,Lightweight,John Makdessi,def,Abel Trujillo,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,,Preliminary Card (Fox Sports 1),https://en.wikipedia.org/wiki/John_Makdessi,https://en.wikipedia.org/wiki/Abel_Trujillo,9,Unanimous Decision,Prelim,,,2017-12-16,423,UFC on Fox: Lawler vs. dos Anjos,1.606060606060606,1.4651162790697674,1.5714285714285714,1.5988023952095807,,1.5714285714285714,1.526315789473684,1.5714285714285714,1.6097560975609757,1.5714285714285714,1.5882352941176472,1.5714285714285714,1.568311756239556
Abel Trujillo,Jordan Rinaldi,https://www.bestfightodds.com/events/ufc-fight-night-88-almeida-vs-garbrandt-1104,Abel Trujillo,1.3333333333333333,,1.3508771929824561,,1.3508771929824561,1.3333333333333333,,1.352112676056338,1.341296928327645,1.3174603174603174,1.2857142857142856,,1.3331256575237707,0.03571428571428559,0.03876720294630731,0.03876720294630731,0.025659118609275833,,0.05303030303030298,0.048048048048048075,,0.029438405797101552,0.06206644760861635,,,Abel Trujillo,Jordan Rinaldi,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Almeida_vs._Garbrandt,Abel Trujillo,Jordan Rinaldi,Lightweight,Abel Trujillo,def,Jordan Rinaldi,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,,Preliminary Card (Fox Sports 1),https://en.wikipedia.org/wiki/Abel_Trujillo,https://en.wikipedia.org/wiki/Jordan_Rinaldi,8,Unanimous Decision,Prelim,,,2016-05-29,358,UFC Fight Night: Almeida vs. Garbrandt,3.5,3.35,3.35,3.57,,3.3,3.7,,3.45,3.3,,,3.44
Abel Trujillo,Khabib Nurmagomedov,https://www.bestfightodds.com/events/ufc-160-velasquez-vs-silva-ii-647,Khabib Nurmagomedov,1.4,,1.392156862745098,1.3571428571428572,1.3846153846153846,1.3333333333333333,,1.425531914893617,1.4098360655737705,1.3225806451612903,1.3636363636363638,,1.376537047455746,0.03686635944700467,0.046178711613946044,0.04480286738351258,0.025758021783927054,,0.05303030303030298,0.05079365079365061,,0.02407318247472312,0.06378986866791747,0.049342105263157965,,Khabib Nurmagomedov,Abel Trujillo,https://en.wikipedia.org/wiki/UFC_160,Khabib Nurmagomedov,Abel Trujillo,Catchweight (158.5 lbs),Khabib Nurmagomedov,def,Abel Trujillo,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,,Preliminary card (FX),https://en.wikipedia.org/wiki/Khabib_Nurmagomedov,https://en.wikipedia.org/wiki/Abel_Trujillo,9,Unanimous Decision,Prelim,,,2013-05-25,237,UFC 160: Velasquez vs. Bigfoot 2,3.1,3.05,3.1,3.16,,3.3,3.15,,3.1,3.25,3.2,,3.1566666666666667
Abel Trujillo,Marcus Levesseur,https://www.bestfightodds.com/events/ufc-on-fox-5-henderson-vs-diaz-584,Abel Trujillo,2.2,,2.2,2.45,2.12,2.15,,2.2800000000000002,2.23,,,,2.2328571428571427,0.037878787878787845,0.054545454545454675,0.05847497271167934,0.026489565003500415,,0.05695301376364492,,,0.02365873189197054,,0.030804774740084806,,Abel Trujillo,Marcus LeVesseur,https://en.wikipedia.org/wiki/UFC_on_Fox:_Henderson_vs._Diaz,Abel Trujillo,Marcus Levesseur,Lightweight,Abel Trujillo,def,Marcus LeVesseur,TKO (knees to the body),2.0,3:56,,Preliminary Card (FX),https://en.wikipedia.org/wiki/Abel_Trujillo,https://en.wikipedia.org/wiki/Marcus_LeVesseur,9,KO,Prelim,,,2012-12-08,221,UFC on Fox: Henderson vs. Diaz,1.7142857142857144,1.6666666666666665,1.704225352112676,1.72992700729927,,1.6896551724137931,,,1.7092198581560285,,1.606060606060606,,1.6885771967135366
Abel Trujillo,Roger Bowling,https://www.bestfightodds.com/events/ufc-fight-night-27-condit-vs-kampmann-ii-692,Roger Bowling,2.2,,,2.05,2.1,2.1,,2.2,2.1799999999999997,2.05,2.1,,2.1225,0.01976284584980248,,0.0451559934318555,0.027681113571654592,,0.05952380952380931,0.05952380952380931,,0.025360905189231397,0.08294657845363895,0.06227296315516351,,Roger Bowling,Abel Trujillo,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Condit_vs._Kampmann_2,Roger Bowling,Abel Trujillo,Lightweight,Roger Bowling,vs,Abel Trujillo,No Contest (illegal knee),2.0,4:57,Trujillo landed an unintentional illegal knee that rendered Bowling unable to continue.,Preliminary card (Facebook),https://en.wikipedia.org/wiki/Roger_Bowling_(fighter),https://en.wikipedia.org/wiki/Abel_Trujillo,12,,Prelim,,,2013-08-28,244,UFC Fight Night: Condit vs. Kampmann 2,1.7692307692307692,,1.7575757575757576,1.7575757575757576,,1.7142857142857144,1.7142857142857144,,1.7518796992481203,1.6802721088435373,1.7407407407407407,,1.7357307827232638
Abel Trujillo,Roger Bowling,https://www.bestfightodds.com/events/ufc-on-fox-9-johnson-vs-benavidez-729,Abel Trujillo,2.1,,2.05,1.9523809523809523,2.05,1.9523809523809523,,2.1799999999999997,2.08,2.05,1.9523809523809523,,2.040793650793651,0.02164502164502169,0.04336043360433606,0.04336043360433606,0.030318780318780103,,0.0677506775067751,0.0677506775067751,,0.02393298763462326,0.08294657845363895,0.0677506775067751,,Abel Trujillo,Roger Bowling,https://en.wikipedia.org/wiki/UFC_on_Fox:_Johnson_vs._Benavidez_2,Abel Trujillo,Roger Bowling,Lightweight,Abel Trujillo,def,Roger Bowling,TKO (punches),2.0,1:35,,Preliminary card (Fox Sports 1),https://en.wikipedia.org/wiki/Abel_Trujillo,https://en.wikipedia.org/wiki/Roger_Bowling_(fighter),10,KO,Prelim,,,2013-12-14,256,UFC on Fox: Johnson vs. Benavidez 2,1.8333333333333335,1.8,1.8,1.819672131147541,,1.8,1.8,,1.7692307692307692,1.6802721088435373,1.8,,1.7891675936172424
Abel Trujillo,Tony Ferguson,https://www.bestfightodds.com/events/ufc-181-hendricks-vs-lawler-2-853,Tony Ferguson,1.392156862745098,,1.392156862745098,1.3773584905660377,1.392156862745098,1.3703703703703702,,1.392156862745098,1.3861003861003862,1.289855072463768,1.4,,1.3769235300534395,0.016817321841496646,0.04089050431621999,0.04089050431621999,0.023563271591951374,,0.052310374891020084,0.04761904761904767,,0.02412025670844642,0.08297320656871232,0.0337197049525817,,Tony Ferguson,Abel Trujillo,https://en.wikipedia.org/wiki/UFC_181,Tony Ferguson,Abel Trujillo,Lightweight,Tony Ferguson,def,Abel Trujillo,Submission (rear-naked choke),2.0,4:19,,Main Card,https://en.wikipedia.org/wiki/Tony_Ferguson,https://en.wikipedia.org/wiki/Abel_Trujillo,5,Sub,Main Event,,,2014-12-06,300,UFC 181: Hendricks vs. Lawler II,3.35,3.1,3.1,3.31,,3.1,3.0,,3.27,3.25,3.25,,3.192222222222222
Abel Trujillo,Tony Sims,https://www.bestfightodds.com/events/ufc-195-lawler-vs-condit-1012,Abel Trujillo,2.35,,2.23,2.3,2.23,2.2,,2.34,2.33,2.05,2.1,,2.2366666666666664,0.01736864958749451,0.03690785952868669,0.03690785952868669,0.024326249761081442,,0.054545454545454675,0.05952380952380931,,0.02412462089881462,0.06227296315516351,0.03478260869565242,,Abel Trujillo,Tony Sims,https://en.wikipedia.org/wiki/UFC_195,Abel Trujillo,Tony Sims,Lightweight,Abel Trujillo,def,Tony Sims,Submission (guillotine choke),1.0,3:18,,Main Card,https://en.wikipedia.org/wiki/Abel_Trujillo,https://en.wikipedia.org/wiki/Tony_Sims,5,Sub,Main Event,,,2016-01-02,345,UFC 195: Lawler vs. Condit,1.6896551724137931,1.6993006993006992,1.6993006993006992,1.6802721088435373,,1.6666666666666665,1.7142857142857144,,1.6756756756756757,1.7407407407407407,1.6666666666666665,,1.6925071270993546
Abner Lloveras,Chris Gruetzemacher,https://www.bestfightodds.com/events/ufc-the-ultimate-fighter-22-finale-edgar-vs-mendes-1011,Chris Gruetzemacher,1.5405405405405406,,,,,,,,1.5524861878453038,,,,1.546513364192922,0.04127966976264208,,,0.03022849997938959,,,,,,,,,Chris Gruetzemacher,Abner Lloveras,https://en.wikipedia.org/wiki/The_Ultimate_Fighter:_Team_McGregor_vs._Team_Faber#The_Ultimate_Fighter_22_Finale,Chris Gruetzemacher,Abner Lloveras,Lightweight,Chris Gruetzemacher,def,Abner Lloveras,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,,Preliminary Card (Fox Sports 1),https://en.wikipedia.org/wiki/Chris_Gruetzemacher,https://en.wikipedia.org/wiki/Abner_Lloveras,10,Unanimous Decision,Prelim,,,2015-12-11,342,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,2.55,,,2.59,,,,,,,,,2.57
Abu Azaitar,Vitor Miranda,https://www.bestfightodds.com/events/ufc-fight-night-134-shogun-vs-smith-1507,Abu Azaitar,1.526315789473684,,,1.5,1.4878048780487805,1.5,1.4761904761904763,1.5050505050505052,1.510204081632653,1.425531914893617,1.5,1.529100529100529,1.4960198174390245,0.018808777429467183,,0.042501517911353925,0.027125665811797095,,0.0512820512820511,0.04402515723270439,0.0539792387543252,0.029393033850977357,0.0718629076838031,0.03703703703703698,0.054777845404747394,Abu Azaitar,Vitor Miranda,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Shogun_vs._Smith,Abu Azaitar,Vitor Miranda,Middleweight,Abu Azaitar,def,Vitor Miranda,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,5:00,,Main card (Fox Sports 1),,https://en.wikipedia.org/wiki/Vitor_Miranda,3,Unanimous Decision,Main Event,,,2018-07-22,446,UFC Fight Night: Shogun vs. Smith,2.75,,2.7,2.74,,2.6,2.65,2.5,2.74,2.7,2.7,2.65,2.6729999999999996
Abubakar Nurmagomedov,David Zawada,https://www.bestfightodds.com/events/ufc-on-espn-21-zabit-vs-kattar-1795,David Zawada,3.6,3.5,3.49,3.46,3.44,3.5,3.4,3.5,3.57,3.4,3.37,3.55,3.481666666666667,0.02136752136752129,0.04440220068407141,0.05540355677154585,0.025659118609275833,0.054767403497195666,0.05042016806722671,0.05283346602012018,0.05180508337380618,0.041215508208173324,0.0668449197860963,0.029949983527509216,0.061559507523939905,David Zawada,Abubakar Nurmagomedov,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Magomedsharipov_vs._Kattar,David Zawada,Abubakar Nurmagomedov,Welterweight,David Zawada,def,Abubakar Nurmagomedov,Submission (triangle choke),1.0,2:50,,Preliminary Card (ESPN+),https://en.wikipedia.org/wiki/David_Zawada,https://en.wikipedia.org/wiki/Abubakar_Nurmagomedov,10,Sub,Prelim,,,2019-11-09,501,UFC Fight Night: Magomedsharipov vs. Kattar,1.3448275862068966,1.3194888178913737,1.3076923076923077,1.341296928327645,1.3003003003003002,1.3076923076923077,1.3225806451612903,1.2985074626865671,1.3236245954692556,1.2941176470588236,1.3496503496503496,1.303030303030303,1.3177341042639517
Adam Cella,Tor Troeng,https://www.bestfightodds.com/events/ufc-on-fuel-tv-9-mousasi-vs-latifi-636,Tor Troeng,1.434782608695652,,1.4651162790697674,1.4166666666666667,1.4545454545454546,1.4166666666666667,,1.434782608695652,1.4273504273504274,1.4,1.4444444444444444,,1.4327061284594145,0.019550342130987275,0.04617604617604609,0.044642857142857206,0.027396188016124645,,0.05070993914807298,0.055944055944055826,,0.024838549428713552,0.06516290726817031,0.039215686274509665,,Tor Troéng,Adam Cella,https://en.wikipedia.org/wiki/UFC_on_Fuel_TV:_Mousasi_vs._Latifi,Tor Troeng,Adam Cella,Middleweight,Tor Troéng,def,Adam Cella,Submission (rear-naked choke),1.0,3:11,,Preliminary card (Facebook),https://en.wikipedia.org/wiki/Tor_Tro%C3%A9ng,https://en.wikipedia.org/wiki/Adam_Cella,8,Sub,Prelim,,,2013-04-06,232,UFC on Fuel TV: Mousasi vs. Latifi,3.1,2.75,2.8,3.06,,2.9,2.75,,3.05,2.85,3.0,,2.917777777777778
Adam Milstead,Chris Delarocha,https://www.bestfightodds.com/events/ufc-fight-night-88-almeida-vs-garbrandt-1104,Adam Milstead,1.4081632653061225,,1.4081632653061225,1.4,1.4081632653061225,1.4,,1.4065040650406504,1.4016064257028114,1.3636363636363638,1.3636363636363638,,1.3955414459927284,0.01783723522853964,0.03801377999524824,0.03801377999524824,0.024993528461380476,,0.053268765133172025,0.05079365079365061,,0.02945399653915537,0.061202185792349706,0.03686635944700467,,Adam Milstead,Chris de la Rocha,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Almeida_vs._Garbrandt,Adam Milstead,Chris Delarocha,Heavyweight,Adam Milstead,def,Chris de la Rocha,TKO (punches),2.0,4:01,,Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Adam_Milstead,https://en.wikipedia.org/wiki/Chris_de_la_Rocha,12,KO,Prelim,,,2016-05-29,358,UFC Fight Night: Almeida vs. Garbrandt,3.25,3.05,3.05,3.21,,2.95,3.15,,3.14,3.05,3.1,,3.1055555555555556
Adam Milstead,Curtis Blaydes,https://www.bestfightodds.com/events/ufc-fight-night-104-bermudez-vs-korean-zombie-1226,Curtis Blaydes,1.303030303030303,,1.3225806451612903,1.303030303030303,1.3225806451612903,1.2857142857142856,,1.3067484662576687,1.3115264797507789,1.3174603174603174,1.3225806451612903,1.33003300330033,1.3125285094027859,0.037712130735386484,0.03778770182068025,0.03778770182068025,0.026322551532661942,,0.05175038051750391,0.05283346602012018,0.0459786892424463,0.029110458706504527,0.06206644760861635,0.037712130735386484,,Curtis Blaydes,Adam Milstead,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Bermudez_vs._The_Korean_Zombie,Curtis Blaydes,Adam Milstead,Heavyweight,Curtis Blaydes,vs,Adam Milstead,No Contest (overturned),2.0,0:59,Originally a TKO (knee injury) win for Blaydes; overturned after he tested positive for marijuana.,Preliminary Card (Fox Sports 1),https://en.wikipedia.org/wiki/Curtis_Blaydes,https://en.wikipedia.org/wiki/Adam_Milstead,7,,Prelim,,,2017-02-04,388,UFC Fight Night: Bermudez vs. The Korean Zombie,3.7,3.55,3.55,3.79,,3.65,3.37,3.4,3.79,3.3,3.7,,3.5799999999999996
Adam Milstead,Jordan Johnson,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422,Jordan Johnson,1.425531914893617,,1.3508771929824561,1.425531914893617,1.425531914893617,1.3846153846153846,1.4,1.4366812227074237,1.4184100418410042,1.425531914893617,1.4166666666666667,1.33003300330033,1.4035828337897938,0.018952854773750305,0.03876720294630731,0.040475588160890474,0.026558157622665668,,0.05555555555555558,0.04486540378863402,0.05955334987593064,0.029381965552178313,0.06512890094979662,0.03482587064676612,0.059113300492610765,Jordan Johnson,Adam Milstead,https://en.wikipedia.org/wiki/UFC_222,Jordan Johnson,Adam Milstead,Light Heavyweight,Jordan Johnson,def,Adam Milstead,"Decision (split) (29–28, 27–30, 29–28)",3.0,5:00,,Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Jordan_Johnson_(fighter),https://en.wikipedia.org/wiki/Adam_Milstead,12,Split Decision,Prelim,,,2018-03-03,432,UFC 222: Cyborg vs. Kunitskaya,3.15,3.35,2.95,3.11,,3.0,2.95,3.25,3.0,2.75,3.0,2.9,3.037272727272727
Adam Milstead,Mike Rodriguez,https://www.bestfightodds.com/events/ufc-on-fox-31-lee-vs-iaquinta-2-1587,Mike Rodriguez,2.15,2.2,2.06,2.16,2.2,2.25,2.1,2.1399999999999997,2.1799999999999997,2.15,2.1,2.1,2.1491666666666664,0.03958436417615041,0.06170807964456149,0.04638218923933213,0.027681113571654592,0.043022820800598716,0.05228758169934644,0.05952380952380931,0.054249547920433905,0.02869322839809807,0.05695301376364492,0.039234149403641005,0.05952380952380931,Mike Rodríguez,Adam Milstead,https://en.wikipedia.org/wiki/UFC_on_Fox:_Lee_vs._Iaquinta_2,Mike Rodriguez,Adam Milstead,Light Heavyweight,Mike Rodríguez,def,Adam Milstead,TKO (knee to the body and punches),1.0,2:59,,Early Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Mike_Rodr%C3%ADguez_(fighter),https://en.wikipedia.org/wiki/Adam_Milstead,11,KO,Prelim,,,2018-12-15,462,UFC on Fox: Lee vs. Iaquinta 2,1.7407407407407407,1.7352941176470589,1.6896551724137931,1.7575757575757576,1.6993006993006992,1.6451612903225805,1.7142857142857144,1.72992700729927,1.78125,1.6896551724137931,1.7352941176470589,1.7142857142857144,1.7193687919943486
