ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tour,source_year,WTA,Tier,BFEW,BFEL
9.0,Buenos Aires,Argentina Open,2022-02-09,ATP250,Outdoor,Clay,2nd Round,3.0,Ruud C.,Carballes Baena R.,8.0,78.0,4065.0,835.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.25,4.43,1.25,5.0,1.21,4.29,atp,2022,,,,
9.0,Buenos Aires,Argentina Open,2022-02-10,ATP250,Outdoor,Clay,2nd Round,3.0,Sonego L.,Baez S.,22.0,74.0,1962.0,866.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.9,1.9,1.9,2.0,1.93,2.5,1.83,1.97,atp,2022,,,,
9.0,Buenos Aires,Argentina Open,2022-02-10,ATP250,Outdoor,Clay,2nd Round,3.0,Fognini F.,Martinez P.,40.0,61.0,1324.0,1014.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.62,1.5,2.53,1.59,2.84,1.59,2.54,1.51,atp,2022,,,,
9.0,Buenos Aires,Argentina Open,2022-02-10,ATP250,Outdoor,Clay,2nd Round,3.0,Delbonis F.,Andujar P.,42.0,73.0,1312.0,870.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.09,1.83,2.34,1.86,2.02,1.78,atp,2022,,,,
9.0,Buenos Aires,Argentina Open,2022-02-10,ATP250,Outdoor,Clay,2nd Round,3.0,Cerundolo F.,Kecmanovic M.,107.0,64.0,651.0,971.0,6.0,3.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.0,1.8,2.06,1.85,2.1,1.86,2.01,1.79,atp,2022,,,,
9.0,Buenos Aires,Argentina Open,2022-02-11,ATP250,Outdoor,Clay,2nd Round,3.0,Schwartzman D.,Munar J.,15.0,90.0,2550.0,737.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.34,3.62,1.35,3.68,1.31,3.38,atp,2022,,,,
9.0,Buenos Aires,Argentina Open,2022-02-11,ATP250,Outdoor,Clay,Quarterfinals,3.0,Delbonis F.,Fognini F.,42.0,40.0,1312.0,1324.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.9,1.9,1.98,1.93,2.06,2.02,1.93,1.86,atp,2022,,,,
9.0,Buenos Aires,Argentina Open,2022-02-11,ATP250,Outdoor,Clay,Quarterfinals,3.0,Ruud C.,Coria F.,8.0,65.0,4065.0,971.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.25,4.51,1.27,5.0,1.21,4.38,atp,2022,,,,
9.0,Buenos Aires,Argentina Open,2022-02-11,ATP250,Outdoor,Clay,Quarterfinals,3.0,Sonego L.,Verdasco F.,22.0,201.0,1962.0,325.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.32,3.78,1.32,4.04,1.29,3.57,atp,2022,,,,
9.0,Buenos Aires,Argentina Open,2022-02-12,ATP250,Outdoor,Clay,Quarterfinals,3.0,Schwartzman D.,Cerundolo F.,15.0,107.0,2550.0,651.0,3.0,6.0,6.0,2.0,7.0,5.0,,,,,2.0,1.0,Completed,1.3,3.5,1.33,3.69,1.34,4.0,1.3,3.48,atp,2022,,,,
9.0,Buenos Aires,Argentina Open,2022-02-12,ATP250,Outdoor,Clay,Semifinals,3.0,Ruud C.,Delbonis F.,8.0,42.0,4065.0,1312.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.25,4.44,1.26,5.08,1.21,4.38,atp,2022,,,,
9.0,Buenos Aires,Argentina Open,2022-02-12,ATP250,Outdoor,Clay,Semifinals,3.0,Schwartzman D.,Sonego L.,15.0,22.0,2550.0,1962.0,7.0,5.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.53,2.5,1.65,2.36,1.65,2.5,1.57,2.38,atp,2022,,,,
9.0,Buenos Aires,Argentina Open,2022-02-13,ATP250,Outdoor,Clay,The Final,3.0,Ruud C.,Schwartzman D.,8.0,15.0,4065.0,2550.0,5.0,7.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,1.44,2.75,1.46,2.94,1.5,3.16,1.42,2.85,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-07,ATP250,Indoor,Hard,1st Round,3.0,Anderson K.,Querrey S.,101.0,118.0,699.0,605.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.52,2.7,1.56,2.75,1.5,2.55,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-08,ATP250,Indoor,Hard,1st Round,3.0,Nakashima B.,Millman J.,82.0,89.0,802.0,738.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.34,3.5,1.42,3.75,1.34,3.22,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-08,ATP250,Indoor,Hard,1st Round,3.0,Thompson J.,Lopez F.,83.0,102.0,800.0,686.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.44,2.99,1.44,3.41,1.36,3.1,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-08,ATP250,Indoor,Hard,1st Round,3.0,Giron M.,Sandgren T.,70.0,163.0,918.0,400.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.61,2.45,1.61,2.7,1.52,2.52,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-08,ATP250,Indoor,Hard,1st Round,3.0,Broady L.,Gojowczyk P.,121.0,97.0,589.0,713.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.49,2.78,1.51,2.92,1.47,2.63,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-08,ATP250,Indoor,Hard,1st Round,3.0,Rodionov J.,Cressy M.,153.0,59.0,449.0,1047.0,7.0,6.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,4.0,1.25,3.8,1.31,4.36,1.31,3.79,1.26,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-08,ATP250,Indoor,Hard,1st Round,3.0,Stebe C.M.,Kudla D.,231.0,105.0,269.0,664.0,7.0,6.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.8,2.0,1.91,1.98,1.95,2.03,1.86,1.92,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-08,ATP250,Indoor,Hard,1st Round,3.0,Sock J.,Otte O.,147.0,84.0,464.0,789.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.3,1.61,2.26,1.7,2.33,1.75,2.19,1.66,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-09,ATP250,Indoor,Hard,1st Round,3.0,Pospisil V.,Chakravarthi C.,150.0,,454.0,,6.0,1.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.02,17.0,1.02,19.65,1.04,23.0,1.02,15.03,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-09,ATP250,Indoor,Hard,1st Round,3.0,Nishioka Y.,Krueger M.,108.0,166.0,640.0,388.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.37,1.61,2.44,1.67,2.44,1.59,2.34,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-09,ATP250,Indoor,Hard,1st Round,3.0,Mannarino A.,Johnson S.,57.0,93.0,1074.0,719.0,6.0,7.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,1.72,2.1,1.83,2.08,1.83,2.14,1.77,2.04,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-09,ATP250,Indoor,Hard,1st Round,3.0,Seppi A.,Altmaier D.,100.0,81.0,704.0,803.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.0,1.8,2.05,1.85,2.21,1.85,2.07,1.74,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-09,ATP250,Indoor,Hard,2nd Round,3.0,Giron M.,Broady L.,70.0,121.0,918.0,589.0,3.0,6.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,1.66,2.2,1.67,2.36,1.67,2.42,1.63,2.26,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-09,ATP250,Indoor,Hard,2nd Round,3.0,Thompson J.,Nakashima B.,83.0,82.0,800.0,802.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.4,1.33,3.89,1.3,3.89,1.36,3.45,1.3,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-10,ATP250,Indoor,Hard,2nd Round,3.0,Isner J.,Anderson K.,26.0,101.0,1801.0,699.0,7.0,6.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.72,2.1,1.71,2.28,1.75,2.3,1.7,2.14,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-10,ATP250,Indoor,Hard,2nd Round,3.0,Fritz T.,Sock J.,19.0,147.0,2310.0,464.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.32,3.72,1.36,3.84,1.3,3.44,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-10,ATP250,Indoor,Hard,2nd Round,3.0,Pospisil V.,Rodionov J.,150.0,153.0,454.0,449.0,6.0,7.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.4,3.0,1.42,3.14,1.42,3.2,1.38,2.98,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-10,ATP250,Indoor,Hard,2nd Round,3.0,Brooksby J.,Seppi A.,54.0,100.0,1083.0,704.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.2,4.5,1.21,4.99,1.21,5.58,1.18,4.72,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-11,ATP250,Indoor,Hard,2nd Round,3.0,Opelka R.,Stebe C.M.,23.0,231.0,1846.0,269.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.27,4.18,1.3,4.4,1.25,3.88,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-11,ATP250,Indoor,Hard,2nd Round,3.0,Mannarino A.,Nishioka Y.,57.0,108.0,1074.0,640.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.55,2.63,1.58,2.86,1.52,2.49,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-11,ATP250,Indoor,Hard,Quarterfinals,3.0,Brooksby J.,Thompson J.,54.0,83.0,1083.0,800.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.42,3.13,1.43,3.45,1.38,3.02,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-11,ATP250,Indoor,Hard,Quarterfinals,3.0,Giron M.,Fritz T.,70.0,19.0,918.0,2310.0,6.0,4.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,4.33,1.22,5.08,1.21,5.1,1.27,4.35,1.21,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-12,ATP250,Indoor,Hard,Quarterfinals,3.0,Isner J.,Pospisil V.,26.0,150.0,1801.0,454.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.67,2.35,1.68,2.43,1.62,2.28,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-12,ATP250,Indoor,Hard,Quarterfinals,3.0,Opelka R.,Mannarino A.,23.0,57.0,1846.0,1074.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.68,2.32,1.69,2.4,1.63,2.27,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-12,ATP250,Indoor,Hard,Semifinals,3.0,Opelka R.,Isner J.,23.0,26.0,1846.0,1801.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.71,2.28,1.74,2.35,1.66,2.21,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-13,ATP250,Indoor,Hard,Semifinals,3.0,Brooksby J.,Giron M.,54.0,70.0,1083.0,918.0,6.0,4.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.44,2.75,1.42,3.13,1.44,3.13,1.4,2.91,atp,2022,,,,
10.0,Dallas,Dallas Open,2022-02-13,ATP250,Indoor,Hard,The Final,3.0,Opelka R.,Brooksby J.,23.0,54.0,1846.0,1083.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.9,2.01,1.91,2.16,1.78,2.03,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-07,ATP500,Indoor,Hard,1st Round,3.0,Mcdonald M.,Basilashvili N.,49.0,21.0,1121.0,2016.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.65,2.37,1.68,2.4,1.61,2.29,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-07,ATP500,Indoor,Hard,1st Round,3.0,De Minaur A.,Goffin D.,34.0,47.0,1486.0,1156.0,6.0,0.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.36,3.41,1.38,3.63,1.32,3.36,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-07,ATP500,Indoor,Hard,1st Round,3.0,Hurkacz H.,Tsonga J.W.,11.0,247.0,3308.0,245.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.22,4.83,1.23,5.2,1.19,4.55,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-07,ATP500,Indoor,Hard,1st Round,3.0,Norrie C.,Humbert U.,13.0,41.0,2865.0,1318.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.71,2.25,1.76,2.25,1.69,2.15,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-08,ATP500,Indoor,Hard,1st Round,3.0,Griekspoor T.,Karatsev A.,62.0,14.0,1011.0,2633.0,2.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.3,1.61,2.3,1.68,2.33,1.71,2.2,1.66,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-08,ATP500,Indoor,Hard,1st Round,3.0,Khachanov K.,Popyrin A.,28.0,66.0,1748.0,955.0,6.0,7.0,6.0,1.0,7.0,6.0,,,,,2.0,1.0,Completed,1.33,3.4,1.39,3.23,1.39,3.5,1.34,3.25,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-08,ATP500,Indoor,Hard,1st Round,3.0,Rublev A.,Laaksonen H.,7.0,85.0,4565.0,784.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.2,5.78,1.2,6.0,1.14,5.57,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-08,ATP500,Indoor,Hard,1st Round,3.0,Lehecka J.,Shapovalov D.,137.0,12.0,522.0,2930.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,5.0,1.16,4.7,1.22,5.5,1.22,4.7,1.18,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-08,ATP500,Indoor,Hard,1st Round,3.0,Musetti L.,Ymer M.,63.0,75.0,995.0,863.0,6.0,3.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,2.62,1.5,2.74,1.51,2.9,1.53,2.65,1.47,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-08,ATP500,Indoor,Hard,1st Round,3.0,Tsitsipas S.,Davidovich Fokina A.,4.0,46.0,7145.0,1160.0,7.0,5.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.2,4.5,1.24,4.6,1.24,5.0,1.21,4.35,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-08,ATP500,Indoor,Hard,1st Round,3.0,Van De Zandschulp B.,Zapata Miralles B.,51.0,129.0,1114.0,558.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.24,4.53,1.26,4.55,1.21,4.3,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-09,ATP500,Indoor,Hard,1st Round,3.0,Fucsovics M.,Krajinovic F.,38.0,36.0,1357.0,1414.0,3.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,2.1,1.72,2.11,1.8,2.13,1.81,2.06,1.76,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-09,ATP500,Indoor,Hard,1st Round,3.0,Ivashka I.,Harris L.,48.0,35.0,1134.0,1477.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.1,1.72,2.2,1.74,2.24,1.8,2.1,1.73,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-09,ATP500,Indoor,Hard,1st Round,3.0,Auger-Aliassime F.,Gerasimov E.,9.0,126.0,3818.0,564.0,3.0,6.0,6.0,2.0,6.0,2.0,,,,,2.0,1.0,Completed,1.22,4.33,1.26,4.22,1.28,4.33,1.24,3.94,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-09,ATP500,Indoor,Hard,1st Round,3.0,Kwon S.W.,Gaston H.,53.0,69.0,1095.0,921.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.53,2.66,1.53,3.2,1.43,2.81,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-09,ATP500,Indoor,Hard,1st Round,3.0,Murray A.,Bublik A.,95.0,31.0,716.0,1638.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.68,2.29,1.78,2.35,1.66,2.2,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-09,ATP500,Indoor,Hard,2nd Round,3.0,De Minaur A.,Mcdonald M.,34.0,49.0,1486.0,1121.0,7.0,6.0,1.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.4,3.0,1.47,2.92,1.49,3.15,1.42,2.84,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-09,ATP500,Indoor,Hard,2nd Round,3.0,Musetti L.,Hurkacz H.,63.0,11.0,995.0,3308.0,6.0,3.0,5.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,3.75,1.28,3.79,1.31,3.95,1.33,3.59,1.29,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-09,ATP500,Indoor,Hard,2nd Round,3.0,Norrie C.,Khachanov K.,13.0,28.0,2865.0,1748.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.9,1.9,2.06,1.85,2.08,1.96,1.91,1.87,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-10,ATP500,Indoor,Hard,2nd Round,3.0,Lehecka J.,Van De Zandschulp B.,137.0,51.0,522.0,1114.0,1.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,3.0,1.4,3.01,1.44,3.6,1.44,3.09,1.37,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-10,ATP500,Indoor,Hard,2nd Round,3.0,Rublev A.,Kwon S.W.,7.0,53.0,4565.0,1095.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.23,4.78,1.24,5.09,1.2,4.49,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-10,ATP500,Indoor,Hard,2nd Round,3.0,Tsitsipas S.,Ivashka I.,4.0,48.0,7145.0,1134.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.28,4.12,1.3,4.22,1.25,3.88,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-10,ATP500,Indoor,Hard,2nd Round,3.0,Auger-Aliassime F.,Murray A.,9.0,95.0,3818.0,716.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.38,3.33,1.44,3.33,1.38,3.0,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-10,ATP500,Indoor,Hard,2nd Round,3.0,Fucsovics M.,Griekspoor T.,38.0,62.0,1357.0,1011.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.08,1.84,2.12,1.88,2.02,1.78,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-11,ATP500,Indoor,Hard,Quarterfinals,3.0,Lehecka J.,Musetti L.,137.0,63.0,522.0,995.0,6.0,3.0,1.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,2.1,1.72,2.07,1.85,2.2,1.85,2.07,1.75,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-11,ATP500,Indoor,Hard,Quarterfinals,3.0,Tsitsipas S.,De Minaur A.,4.0,34.0,7145.0,1486.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.27,4.16,1.31,4.16,1.27,3.73,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-11,ATP500,Indoor,Hard,Quarterfinals,3.0,Auger-Aliassime F.,Norrie C.,9.0,13.0,3818.0,2865.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.46,2.95,1.54,2.95,1.48,2.66,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-11,ATP500,Indoor,Hard,Quarterfinals,3.0,Rublev A.,Fucsovics M.,7.0,38.0,4565.0,1357.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.24,4.55,1.29,4.62,1.24,4.08,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-12,ATP500,Indoor,Hard,Semifinals,3.0,Tsitsipas S.,Lehecka J.,4.0,137.0,7145.0,522.0,4.0,6.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.12,6.0,1.14,6.75,1.14,8.0,1.11,6.57,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-12,ATP500,Indoor,Hard,Semifinals,3.0,Auger-Aliassime F.,Rublev A.,9.0,7.0,3818.0,4565.0,6.0,7.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,2.1,1.72,2.27,1.71,2.28,1.75,2.16,1.7,atp,2022,,,,
11.0,Rotterdam,ABN AMRO World Tennis Tournament,2022-02-13,ATP500,Indoor,Hard,The Final,3.0,Auger-Aliassime F.,Tsitsipas S.,9.0,4.0,3818.0,7145.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.06,1.85,2.3,1.85,2.05,1.78,atp,2022,,,,
12.0,Delray Beach,Delray Beach Open,2022-02-14,ATP250,Outdoor,Hard,1st Round,3.0,Otte O.,Nishioka Y.,85.0,108.0,789.0,640.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.07,1.83,2.1,1.85,2.02,1.78,atp,2022,,,,
12.0,Delray Beach,Delray Beach Open,2022-02-14,ATP250,Outdoor,Hard,1st Round,3.0,Millman J.,Cressy M.,91.0,59.0,738.0,1047.0,6.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.62,1.5,2.67,1.53,2.75,1.56,2.56,1.5,atp,2022,,,,
12.0,Delray Beach,Delray Beach Open,2022-02-14,ATP250,Outdoor,Hard,1st Round,3.0,Seppi A.,Gojowczyk P.,123.0,96.0,574.0,713.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.59,2.49,1.64,2.6,1.55,2.41,atp,2022,,,,
12.0,Delray Beach,Delray Beach Open,2022-02-14,ATP250,Outdoor,Hard,1st Round,3.0,Nakashima B.,Kudla D.,81.0,105.0,818.0,659.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.26,4.21,1.28,4.33,1.23,4.04,atp,2022,,,,
12.0,Delray Beach,Delray Beach Open,2022-02-15,ATP250,Outdoor,Hard,1st Round,3.0,Johnson S.,Anderson K.,99.0,93.0,699.0,719.0,6.0,2.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,2.3,1.61,2.24,1.72,2.33,1.75,2.2,1.66,atp,2022,,,,
12.0,Delray Beach,Delray Beach Open,2022-02-15,ATP250,Outdoor,Hard,1st Round,3.0,Mannarino A.,Broady L.,53.0,116.0,1109.0,611.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.51,2.7,1.57,2.7,1.51,2.54,atp,2022,,,,
12.0,Delray Beach,Delray Beach Open,2022-02-15,ATP250,Outdoor,Hard,1st Round,3.0,Krueger M.,Thompson J.,164.0,83.0,386.0,800.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.46,1.61,2.59,1.62,2.4,1.56,atp,2022,,,,
12.0,Delray Beach,Delray Beach Open,2022-02-15,ATP250,Outdoor,Hard,1st Round,3.0,Istomin D.,Querrey S.,267.0,117.0,208.0,605.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.37,1.57,2.45,1.61,2.53,1.65,2.38,1.57,atp,2022,,,,
12.0,Delray Beach,Delray Beach Open,2022-02-15,ATP250,Outdoor,Hard,1st Round,3.0,Giron M.,Sandgren T.,64.0,161.0,988.0,400.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.39,3.24,1.47,3.4,1.37,3.06,atp,2022,,,,
12.0,Delray Beach,Delray Beach Open,2022-02-15,ATP250,Outdoor,Hard,1st Round,3.0,Kozlov S.,Gomez E.,151.0,149.0,451.0,459.0,4.0,6.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,1.66,2.2,1.59,2.47,1.73,2.47,1.62,2.27,atp,2022,,,,
12.0,Delray Beach,Delray Beach Open,2022-02-15,ATP250,Outdoor,Hard,1st Round,3.0,Korda S.,Kokkinakis T.,43.0,94.0,1276.0,719.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.57,2.55,1.57,2.58,1.54,2.45,atp,2022,,,,
12.0,Delray Beach,Delray Beach Open,2022-02-16,ATP250,Outdoor,Hard,1st Round,3.0,Sock J.,Altmaier D.,141.0,82.0,484.0,803.0,2.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.72,2.1,1.74,2.2,1.75,2.25,1.71,2.12,atp,2022,,,,
12.0,Delray Beach,Delray Beach Open,2022-02-16,ATP250,Outdoor,Hard,2nd Round,3.0,Kozlov S.,Johnson S.,151.0,99.0,451.0,699.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.37,1.57,2.41,1.64,2.55,1.64,2.38,1.57,atp,2022,,,,
