Date,Winner,Loser,score,round,odds_w,odds_l,tournament,tour,event_type,source
2025-06-21,Alcaraz C.,Bautista-Agut R.,2:0,SEMI-FINALS,1.09,7.25,atp-finals-2025,atp,main_tour,betexplorer
2025-06-21,Lehecka J.,Draper J.,2:1,SEMI-FINALS,2.73,1.45,atp-finals-2025,atp,main_tour,betexplorer
2025-06-20,Alcaraz C.,Rinderknech A.,2:0,QUARTER-FINALS,1.08,7.75,atp-finals-2025,atp,main_tour,betexplorer
2025-06-20,Lehecka J.,Fearnley J.,2:0,QUARTER-FINALS,1.48,2.63,atp-finals-2025,atp,main_tour,betexplorer
2025-06-20,Draper J.,Nakashima B.,1:2,QUARTER-FINALS,1.19,4.35,atp-finals-2025,atp,main_tour,betexplorer
2025-06-20,Bautista-Agut R.,Rune H.,1:2,QUARTER-FINALS,3.4,1.32,atp-finals-2025,atp,main_tour,betexplorer
2025-06-19,Alcaraz C.,Munar J.,2:1,1/8-FINALS,1.02,15.67,atp-finals-2025,atp,main_tour,betexplorer
2025-06-19,Fearnley J.,Moutet C.,2:1,1/8-FINALS,1.53,2.46,atp-finals-2025,atp,main_tour,betexplorer
2025-06-19,Lehecka J.,Diallo G.,2:0,1/8-FINALS,1.54,2.44,atp-finals-2025,atp,main_tour,betexplorer
2025-06-19,Rinderknech A.,Opelka R.,0:2,1/8-FINALS,2.08,1.72,atp-finals-2025,atp,main_tour,betexplorer
2025-06-18,Bautista-Agut R.,Mensik J.,2:1,1/8-FINALS,2.68,1.46,atp-finals-2025,atp,main_tour,betexplorer
2025-06-18,Nakashima B.,Evans D.,0:2,1/8-FINALS,1.4,2.88,atp-finals-2025,atp,main_tour,betexplorer
2025-06-18,Draper J.,Popyrin A.,1:2,1/8-FINALS,1.14,5.25,atp-finals-2025,atp,main_tour,betexplorer
2025-06-18,Rune H.,McDonald M.,2:1,1/8-FINALS,1.36,3.08,atp-finals-2025,atp,main_tour,betexplorer
2025-06-17,Alcaraz C.,Walton A.,2:0,1/16-FINALS,1.02,15.0,atp-finals-2025,atp,main_tour,betexplorer
2025-06-17,Draper J.,Brooksby J.,0:2,1/16-FINALS,1.07,7.92,atp-finals-2025,atp,main_tour,betexplorer
2025-06-17,Lehecka J.,De Minaur A.,0:2,1/16-FINALS,2.98,1.39,atp-finals-2025,atp,main_tour,betexplorer
2025-06-17,Diallo G.,Harris B.,2:1,1/16-FINALS,1.39,2.93,atp-finals-2025,atp,main_tour,betexplorer
2025-06-17,Moutet C.,Fritz T.,2:1,1/16-FINALS,5.5,1.14,atp-finals-2025,atp,main_tour,betexplorer
2025-06-17,Nakashima B.,Mpetshi Perricard G.,2:1,1/16-FINALS,1.52,2.51,atp-finals-2025,atp,main_tour,betexplorer
2025-06-17,Opelka R.,Ugo Carabelli C.,2:0,1/16-FINALS,1.16,5.03,atp-finals-2025,atp,main_tour,betexplorer
2025-06-17,Popyrin A.,Vukic A.,2:1,1/16-FINALS,1.56,2.36,atp-finals-2025,atp,main_tour,betexplorer
2025-06-17,Rinderknech A.,Shelton B.,2:0,1/16-FINALS,4.33,1.2,atp-finals-2025,atp,main_tour,betexplorer
2025-06-17,Munar J.,Thompson J.,0:1 RET.,1/16-FINALS,3.35,1.31,atp-finals-2025,atp,main_tour,betexplorer
2025-06-16,Bautista-Agut R.,Borges N.,2:1,1/16-FINALS,1.68,2.15,atp-finals-2025,atp,main_tour,betexplorer
2025-06-16,Fearnley J.,Bolt A.,2:0,1/16-FINALS,1.4,2.88,atp-finals-2025,atp,main_tour,betexplorer
2025-06-16,McDonald M.,Monfils G.,2:0,1/16-FINALS,2.0,1.78,atp-finals-2025,atp,main_tour,betexplorer
2025-06-16,Mensik J.,Norrie C.,1:2,1/16-FINALS,1.66,2.18,atp-finals-2025,atp,main_tour,betexplorer
2025-06-16,Rune H.,O'Connell C.,2:0,1/16-FINALS,1.19,4.52,atp-finals-2025,atp,main_tour,betexplorer
2025-06-16,Evans D.,Tiafoe F.,0:2,1/16-FINALS,3.72,1.26,atp-finals-2025,atp,main_tour,betexplorer
2025-11-08,Tien L.,Norrie C.,1:2,FINAL,1.57,2.37,metz-2025,atp,main_tour,betexplorer
2025-11-07,Norrie C.,Sonego L.,2:1,SEMI-FINALS,1.96,1.8,metz-2025,atp,main_tour,betexplorer
2025-11-07,Tien L.,Sachko V.,0:2,SEMI-FINALS,1.16,5.02,metz-2025,atp,main_tour,betexplorer
2025-11-06,Tien L.,Berrettini M.,1:2,QUARTER-FINALS,2.14,1.69,metz-2025,atp,main_tour,betexplorer
2025-11-06,Norrie C.,Jacquet K.,1:2,QUARTER-FINALS,1.32,3.27,metz-2025,atp,main_tour,betexplorer
2025-11-06,Sonego L.,Altmaier D.,2:0,QUARTER-FINALS,1.53,2.45,metz-2025,atp,main_tour,betexplorer
2025-11-06,Sachko V.,Tabur C.,1:2,QUARTER-FINALS,1.96,1.81,metz-2025,atp,main_tour,betexplorer
2025-11-05,Jacquet K.,Added D.,0:2,1/8-FINALS,1.46,2.65,metz-2025,atp,main_tour,betexplorer
2025-11-05,Sachko V.,Bublik A.,2:1,1/8-FINALS,6.1,1.11,metz-2025,atp,main_tour,betexplorer
2025-11-05,Tabur C.,Blockx A.,2:1,1/8-FINALS,2.73,1.43,metz-2025,atp,main_tour,betexplorer
2025-11-05,Tien L.,Echargui M.,2:0,1/8-FINALS,1.07,7.72,metz-2025,atp,main_tour,betexplorer
2025-11-05,Berrettini M.,Vukic A.,0:2,1/8-FINALS,1.26,3.73,metz-2025,atp,main_tour,betexplorer
2025-11-04,Norrie C.,Cazaux A.,1:2,1/8-FINALS,1.78,2.0,metz-2025,atp,main_tour,betexplorer
2025-11-04,Sonego L.,Cobolli F.,1:2,1/8-FINALS,2.08,1.71,metz-2025,atp,main_tour,betexplorer
2025-11-04,Altmaier D.,Rinderknech A.,2:0,1/16-FINALS,2.45,1.52,metz-2025,atp,main_tour,betexplorer
2025-11-04,Jacquet K.,van Assche L.,2:1,1/16-FINALS,2.34,1.56,metz-2025,atp,main_tour,betexplorer
2025-11-04,Vukic A.,Moutet C.,1:2,1/16-FINALS,3.8,1.24,metz-2025,atp,main_tour,betexplorer
2025-11-04,Blockx A.,Passaro F.,1:2,1/16-FINALS,1.54,2.43,metz-2025,atp,main_tour,betexplorer
2025-11-03,Berrettini M.,Halys Q.,2:0,1/16-FINALS,1.24,3.88,metz-2025,atp,main_tour,betexplorer
2025-11-03,Tien L.,Blanchet U.,0:2,1/16-FINALS,1.21,4.14,metz-2025,atp,main_tour,betexplorer
2025-11-03,Sonego L.,Choinski J.,1:2,1/16-FINALS,1.2,4.39,metz-2025,atp,main_tour,betexplorer
2025-11-03,Sachko V.,Mpetshi Perricard G.,0:2,1/16-FINALS,4.09,1.22,metz-2025,atp,main_tour,betexplorer
2025-11-03,Norrie C.,Royer V.,1:2,1/16-FINALS,1.5,2.54,metz-2025,atp,main_tour,betexplorer
2025-11-03,Tabur C.,Kovacevic A.,2:0,1/16-FINALS,2.58,1.48,metz-2025,atp,main_tour,betexplorer
2025-11-02,Gaston H.,Atmane T.,0:2,1/16-FINALS,1.56,2.34,metz-2025,atp,main_tour,betexplorer
2025-11-02,Cazaux A.,Mannarino A.,2:0,1/16-FINALS,1.49,2.57,metz-2025,atp,main_tour,betexplorer
2025-09-14,Jovic I.,Arango E.,0:2,FINAL,1.46,2.65,guadalajara-2022,wta,main_tour,betexplorer
2025-09-13,Jovic I.,Bartunkova N.,1:2,SEMI-FINALS,1.58,2.32,guadalajara-2022,wta,main_tour,betexplorer
2025-09-13,Arango E.,Jacquemot E.,0:2,SEMI-FINALS,2.37,1.56,guadalajara-2022,wta,main_tour,betexplorer
2025-09-13,Bartunkova N.,Frech M.,2:0,QUARTER-FINALS,2.17,1.66,guadalajara-2022,wta,main_tour,betexplorer
2025-09-13,Arango E.,Stakusic M.,0:2,QUARTER-FINALS,1.55,2.43,guadalajara-2022,wta,main_tour,betexplorer
2025-09-12,Jacquemot E.,Maria T.,2:1,QUARTER-FINALS,1.45,2.7,guadalajara-2022,wta,main_tour,betexplorer
2025-09-12,Jovic I.,Jimenez Kasintseva V.,2:1,QUARTER-FINALS,1.4,2.9,guadalajara-2022,wta,main_tour,betexplorer
2025-09-12,Stakusic M.,Ostapenko J.,1:2,1/8-FINALS,3.77,1.27,guadalajara-2022,wta,main_tour,betexplorer
2025-09-12,Frech M.,Stefanini L.,0:2,1/8-FINALS,1.38,3.05,guadalajara-2022,wta,main_tour,betexplorer
2025-09-11,Arango E.,Hunter S.,0:2,1/8-FINALS,1.48,2.58,guadalajara-2022,wta,main_tour,betexplorer
2025-09-11,Jimenez Kasintseva V.,Kudermetova V.,2:0,1/8-FINALS,3.7,1.27,guadalajara-2022,wta,main_tour,betexplorer
2025-09-11,Jacquemot E.,Mertens E.,1:2,1/8-FINALS,,,guadalajara-2022,wta,main_tour,betexplorer
2025-09-11,Jovic I.,Osorio C.,0:2,1/8-FINALS,,,guadalajara-2022,wta,main_tour,betexplorer
2025-09-10,Maria T.,Marino R.,0:2,1/8-FINALS,1.77,2.02,guadalajara-2022,wta,main_tour,betexplorer
2025-09-10,Bartunkova N.,Vidmanova D.,0:2,1/8-FINALS,2.87,1.41,guadalajara-2022,wta,main_tour,betexplorer
2025-09-10,Stefanini L.,Stephens S.,1:2,1/16-FINALS,,,guadalajara-2022,wta,main_tour,betexplorer
2025-09-09,Arango E.,Linette M.,1:0 RET.,1/16-FINALS,3.02,1.37,guadalajara-2022,wta,main_tour,betexplorer
2025-09-09,Hunter S.,Siniakova K.,2:1,1/16-FINALS,6.08,1.11,guadalajara-2022,wta,main_tour,betexplorer
2025-09-09,Stakusic M.,Kudermetova P.,1:2,1/16-FINALS,2.24,1.62,guadalajara-2022,wta,main_tour,betexplorer
2025-09-09,Osorio C.,Rakhimova K.,2:0,1/16-FINALS,2.08,1.72,guadalajara-2022,wta,main_tour,betexplorer
2025-09-09,Jacquemot E.,Sakkari M.,0:2,1/16-FINALS,,,guadalajara-2022,wta,main_tour,betexplorer
2025-09-09,Maria T.,Sonmez Z.,0:2,1/16-FINALS,2.28,1.61,guadalajara-2022,wta,main_tour,betexplorer
2025-09-09,Marino R.,Trevisan M.,0:2,1/16-FINALS,1.52,2.47,guadalajara-2022,wta,main_tour,betexplorer
2025-09-08,Bartunkova N.,Fossa Huergo N.,2:0,1/16-FINALS,1.16,5.0,guadalajara-2022,wta,main_tour,betexplorer
2025-09-08,Jimenez Kasintseva V.,Pridankina E.,2:0,1/16-FINALS,1.47,2.58,guadalajara-2022,wta,main_tour,betexplorer
2025-09-08,Jovic I.,Kawa K.,1:2,1/16-FINALS,1.13,5.67,guadalajara-2022,wta,main_tour,betexplorer
2025-09-08,Vidmanova D.,Parks A.,0:2,1/16-FINALS,1.78,2.0,guadalajara-2022,wta,main_tour,betexplorer
2022-02-27,Stephens S.,Bouzkova M.,2:1,FINAL,2.1,1.72,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-26,Bouzkova M.,Wang Q.,2:0,SEMI-FINALS,2.2,1.66,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-25,Bouzkova M.,Sorribes Tormo S.,2:0,QUARTER-FINALS,2.37,1.57,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-25,Kalinskaya A.,Osorio C.,0:2,QUARTER-FINALS,2.1,1.72,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-25,Stephens S.,Saville D.,1:2,QUARTER-FINALS,1.53,2.5,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-25,Wang Q.,Schmiedlova A. K.,0:2,QUARTER-FINALS,1.53,2.5,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-24,Sorribes Tormo S.,Frech M.,0:2,1/8-FINALS,1.4,3.0,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-24,Osorio C.,Baptiste H.,2:1,1/8-FINALS,1.72,2.1,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-24,Stephens S.,Paquet C.,0:2,1/8-FINALS,1.36,3.2,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-24,Saville D.,Dolehide C.,2:0,1/8-FINALS,1.8,2.0,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-23,Bouzkova M.,Bronzetti L.,2:0,1/8-FINALS,1.5,2.62,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-23,Schmiedlova A. K.,Potapova A.,2:0,1/8-FINALS,2.37,1.57,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-23,Wang Q.,Tan H.,2:0,1/8-FINALS,1.44,2.75,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-23,Kalinskaya A.,Wang Xin.,1:2,1/8-FINALS,1.8,2.0,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-23,Frech M.,Zarazua R.,2:1,1/16-FINALS,1.25,4.0,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-22,Baptiste H.,Hruncakova V.,2:0,1/16-FINALS,1.9,1.9,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-22,Dolehide C.,Zhu L.,2:1,1/16-FINALS,1.57,2.37,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-22,Paquet C.,Masarova R.,0:2,1/16-FINALS,2.62,1.5,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-22,Osorio C.,Tomova V.,2:0,1/16-FINALS,1.4,3.0,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-22,Wang Xin.,Udvardy P.,1:2,1/16-FINALS,1.2,4.5,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-22,Sorribes Tormo S.,Volynets K.,0:2,1/16-FINALS,1.3,3.5,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-21,Bouzkova M.,Doi M.,1:2,1/16-FINALS,1.57,2.37,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-21,Stephens S.,Fruhvirtova B.,0:2,1/16-FINALS,1.57,2.37,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-21,Kalinskaya A.,Zheng Q.,2:1,1/16-FINALS,3.0,1.4,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-21,Bronzetti L.,McNally C.,1:2,1/16-FINALS,2.1,1.72,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-21,Schmiedlova A. K.,Parrizas-Diaz N.,0:2,1/16-FINALS,2.37,1.57,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-21,Potapova A.,Tsurenko L.,1:0 RET.,1/16-FINALS,1.9,1.9,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-21,Tan H.,Keys M.,2:1,1/16-FINALS,6.0,1.12,guadalajara-2-2022,wta,main_tour,betexplorer
2022-02-21,Wang Q.,Davis L.,2:0,1/16-FINALS,1.53,2.5,guadalajara-2-2022,wta,main_tour,betexplorer
2022-11-11,Bencic B.,Fernandez L.,2:0,,1.53,2.37,bjk-wg-2022,wta,bjk_cup,betexplorer
2022-11-11,Golubic V.,Andreescu B.,2:1,,3.0,1.36,bjk-wg-2022,wta,bjk_cup,betexplorer
2022-11-11,Siniakova K.,Gauff C.,2:0,,3.0,1.36,bjk-wg-2022,wta,bjk_cup,betexplorer
2022-11-11,Vondrousova M.,Collins D.,2:0,,2.0,1.72,bjk-wg-2022,wta,bjk_cup,betexplorer
2022-11-10,Andreescu B.,Cocciaretto E.,2:0,,1.3,3.4,bjk-wg-2022,wta,bjk_cup,betexplorer
2022-11-10,Dart H.,Badosa P.,0:2,,4.5,1.18,bjk-wg-2022,wta,bjk_cup,betexplorer
2022-11-10,Fernandez L.,Trevisan M.,2:0,,1.36,3.0,bjk-wg-2022,wta,bjk_cup,betexplorer
2022-11-10,Hunter S.,Van Uytvanck A.,2:0,,2.1,1.66,bjk-wg-2022,wta,bjk_cup,betexplorer
2022-11-10,Muchova K.,Frech M.,2:0,,1.33,3.25,bjk-wg-2022,wta,bjk_cup,betexplorer
2022-11-10,Watson H.,Parrizas-Diaz N.,0:2,,1.83,1.83,bjk-wg-2022,wta,bjk_cup,betexplorer
2022-11-10,Linette M.,Pliskova Ka.,0:2,,2.2,1.61,bjk-wg-2022,wta,bjk_cup,betexplorer
2022-11-09,Badosa P.,Rybakina E.,2:1,,2.37,1.53,bjk-wg-2022,wta,bjk_cup,betexplorer
2022-11-09,Bencic B.,Paolini J.,2:0,,1.28,3.5,bjk-wg-2022,wta,bjk_cup,betexplorer
2022-11-09,Collins D.,Frech M.,2:1,,1.18,4.5,bjk-wg-2022,wta,bjk_cup,betexplorer
2022-11-09,Hruncakova V.,Bonaventure Y.,2:0,,1.5,2.5,bjk-wg-2022,wta,bjk_cup,betexplorer
2022-11-09,Linette M.,Keys M.,1:2,,3.0,1.36,bjk-wg-2022,wta,bjk_cup,betexplorer
2022-11-09,Parrizas-Diaz N.,Putintseva Y.,2:1,,3.25,1.33,bjk-wg-2022,wta,bjk_cup,betexplorer
2022-11-09,Schmiedlova A. K.,Zanevska M.,2:1,,2.2,1.61,bjk-wg-2022,wta,bjk_cup,betexplorer
2022-11-09,Teichmann J.,Cocciaretto E.,2:1,,1.44,2.62,bjk-wg-2022,wta,bjk_cup,betexplorer
2022-11-08,Hunter S.,Hruncakova V.,2:0,,1.83,1.83,bjk-wg-2022,wta,bjk_cup,betexplorer
2022-11-08,Putintseva Y.,Boulter K.,2:1,,1.61,2.2,bjk-wg-2022,wta,bjk_cup,betexplorer
2022-11-08,Rybakina E.,Dart H.,2:0,,1.14,5.5,bjk-wg-2022,wta,bjk_cup,betexplorer
2022-11-08,Tomljanovic A.,Schmiedlova A. K.,2:0,,1.16,5.0,bjk-wg-2022,wta,bjk_cup,betexplorer
2023-11-10,Burel C.,Niemeier J.,2:0,,1.57,2.25,bjk-wg-2023,wta,bjk_cup,betexplorer
2023-11-10,Juvan K.,Danilina A.,0:2,,1.08,8.0,bjk-wg-2023,wta,bjk_cup,betexplorer
2023-11-10,Masarova R.,Kawa K.,2:1,,1.36,3.0,bjk-wg-2023,wta,bjk_cup,betexplorer
2023-11-10,Collins D.,Siniakova K.,0:2,,1.67,2.1,bjk-wg-2023,wta,bjk_cup,betexplorer
2023-11-10,Sorribes Tormo S.,Linette M.,2:0,,1.67,2.1,bjk-wg-2023,wta,bjk_cup,betexplorer
2023-11-10,Vondrousova M.,Kenin S.,2:0,,1.3,3.4,bjk-wg-2023,wta,bjk_cup,betexplorer
2023-11-09,Putintseva Y.,Birrell K.,0:2,,1.67,2.1,bjk-wg-2023,wta,bjk_cup,betexplorer
2023-11-09,Fernandez L.,Linette M.,2:0,,1.44,2.63,bjk-wg-2023,wta,bjk_cup,betexplorer
2023-11-09,Kenin S.,Golubic V.,1:2,,1.67,2.1,bjk-wg-2023,wta,bjk_cup,betexplorer
2023-11-09,Hunter S.,Danilina A.,2:0,,1.1,7.0,bjk-wg-2023,wta,bjk_cup,betexplorer
2023-11-09,Collins D.,Naef C.,0:2,,,,bjk-wg-2023,wta,bjk_cup,betexplorer
2023-11-09,Paolini J.,Friedsam A-L.,2:0,,1.3,3.4,bjk-wg-2023,wta,bjk_cup,betexplorer
2023-11-09,Stakusic M.,Frech M.,2:1,,,,bjk-wg-2023,wta,bjk_cup,betexplorer
2023-11-09,Trevisan M.,Lys E.,2:0,,1.83,1.83,bjk-wg-2023,wta,bjk_cup,betexplorer
2023-11-08,Trevisan M.,Cornet A.,1:2,,,,bjk-wg-2023,wta,bjk_cup,betexplorer
2023-11-08,Paolini J.,Garcia C.,1:2,,2.2,1.62,bjk-wg-2023,wta,bjk_cup,betexplorer
2023-11-08,Stakusic M.,Masarova R.,0:2,,4.5,1.18,bjk-wg-2023,wta,bjk_cup,betexplorer
2023-11-08,Fernandez L.,Sorribes Tormo S.,0:2,,,,bjk-wg-2023,wta,bjk_cup,betexplorer
2023-11-07,Bouzkova M.,Golubic V.,0:2,,1.5,2.5,bjk-wg-2023,wta,bjk_cup,betexplorer
2023-11-07,Noskova L.,Naef C.,1:2,,1.29,3.5,bjk-wg-2023,wta,bjk_cup,betexplorer
2023-11-07,Zidansek T.,Saville D.,0:2,,2.25,1.57,bjk-wg-2023,wta,bjk_cup,betexplorer
2023-11-07,Juvan K.,Tomljanovic A.,0:2,,2.1,1.67,bjk-wg-2023,wta,bjk_cup,betexplorer
2024-11-20,Bronzetti L.,Hruncakova V.,0:2,,1.4,2.73,bjk-wg-2024,wta,bjk_cup,betexplorer
2024-11-20,Paolini J.,Sramkova R.,0:2,,1.34,3.13,bjk-wg-2024,wta,bjk_cup,betexplorer
2024-11-19,Sramkova R.,Boulter K.,1:2,,2.17,1.63,bjk-wg-2024,wta,bjk_cup,betexplorer
2024-11-19,Raducanu E.,Hruncakova V.,2:0,,1.17,4.75,bjk-wg-2024,wta,bjk_cup,betexplorer
2024-11-18,Bronzetti L.,Linette M.,0:2,,2.83,1.4,bjk-wg-2024,wta,bjk_cup,betexplorer
2024-11-18,Swiatek I.,Paolini J.,2:1,,1.16,4.77,bjk-wg-2024,wta,bjk_cup,betexplorer
2024-11-17,Hruncakova V.,Birrell K.,1:2,,2.45,1.53,bjk-wg-2024,wta,bjk_cup,betexplorer
2024-11-17,Boulter K.,Fernandez L.,0:2,,1.9,1.84,bjk-wg-2024,wta,bjk_cup,betexplorer
2024-11-17,Raducanu E.,Marino R.,0:2,,1.36,3.03,bjk-wg-2024,wta,bjk_cup,betexplorer
2024-11-17,Sramkova R.,Tomljanovic A.,0:2,,1.56,2.33,bjk-wg-2024,wta,bjk_cup,betexplorer
2024-11-16,Bouzkova M.,Frech M.,1:2,,1.9,1.87,bjk-wg-2024,wta,bjk_cup,betexplorer
2024-11-16,Shibahara E.,Cocciaretto E.,2:1,,2.3,1.6,bjk-wg-2024,wta,bjk_cup,betexplorer
2024-11-16,Swiatek I.,Noskova L.,2:1,,1.13,5.45,bjk-wg-2024,wta,bjk_cup,betexplorer
2024-11-16,Paolini J.,Uchijima M.,0:2,,1.17,4.75,bjk-wg-2024,wta,bjk_cup,betexplorer
2024-11-15,Swiatek I.,Badosa P.,1:2,,1.24,3.76,bjk-wg-2024,wta,bjk_cup,betexplorer
2024-11-15,Raducanu E.,Niemeier J.,0:2,,1.31,3.27,bjk-wg-2024,wta,bjk_cup,betexplorer
2024-11-15,Boulter K.,Siegemund L.,0:2,,1.29,3.37,bjk-wg-2024,wta,bjk_cup,betexplorer
2024-11-15,Linette M.,Sorribes Tormo S.,1:2,,1.46,2.58,bjk-wg-2024,wta,bjk_cup,betexplorer
2024-11-14,Bogdan A.,Hibino N.,0:2,,1.48,2.6,bjk-wg-2024,wta,bjk_cup,betexplorer
2024-11-14,Townsend T.,Jamrichova R.,0:2,,1.22,3.98,bjk-wg-2024,wta,bjk_cup,betexplorer
2024-11-14,Shibahara E.,Cristian J.,2:0,,2.27,1.59,bjk-wg-2024,wta,bjk_cup,betexplorer
2024-11-14,Sramkova R.,Collins D.,2:0,,2.21,1.62,bjk-wg-2024,wta,bjk_cup,betexplorer
2022-11-27,Auger-Aliassime F.,De Minaur A.,2:0,,,,dc-wg-2022,atp,davis_cup,betexplorer
2022-11-27,Shapovalov D.,Kokkinakis T.,2:0,,,,dc-wg-2022,atp,davis_cup,betexplorer
2022-11-26,Auger-Aliassime F.,Musetti L.,0:2,,,,dc-wg-2022,atp,davis_cup,betexplorer
2022-11-26,Sonego L.,Shapovalov D.,2:1,,,,dc-wg-2022,atp,davis_cup,betexplorer
2022-11-25,De Minaur A.,Cilic M.,2:0,,,,dc-wg-2022,atp,davis_cup,betexplorer
2022-11-25,Coric B.,Kokkinakis T.,0:2,,,,dc-wg-2022,atp,davis_cup,betexplorer
2022-11-24,Fritz T.,Musetti L.,0:2,,1.36,3.0,dc-wg-2022,atp,davis_cup,betexplorer
2022-11-24,Auger-Aliassime F.,Otte O.,0:2,,1.16,4.5,dc-wg-2022,atp,davis_cup,betexplorer
2022-11-24,Sonego L.,Tiafoe F.,2:0,,,,dc-wg-2022,atp,davis_cup,betexplorer
2022-11-24,Struff J-L.,Shapovalov D.,2:1,,3.25,1.33,dc-wg-2022,atp,davis_cup,betexplorer
2022-11-23,Cilic M.,Carreno-Busta P.,2:1,,2.1,1.66,dc-wg-2022,atp,davis_cup,betexplorer
2022-11-23,Coric B.,Bautista-Agut R.,2:0,,1.9,1.8,dc-wg-2022,atp,davis_cup,betexplorer
2022-11-22,De Minaur A.,Van De Zandschulp B.,2:1,,1.4,2.75,dc-wg-2022,atp,davis_cup,betexplorer
2022-11-22,Thompson J.,Griekspoor T.,2:1,,1.72,2.0,dc-wg-2022,atp,davis_cup,betexplorer
2022-03-06,Dzumhur D.,Jaziri M.,1:2,,1.28,3.5,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-05,Elias G.,Zielinski J.,2:0,,,,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-05,Celikbilek A.,Fayziev S.,1:2,,1.16,5.0,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-05,Fernandez Flores D.,Dominko S.,2:1,,,,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-05,Ilkel C.,Fomin S.,0:2,,1.14,5.5,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-05,Berankis R.,Khan A.,1:2,,1.08,8.0,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-05,Laaksonen H.,Hassan B.,2:0,,1.18,4.5,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-05,Oliel Y.,Harris L.,2:0,,6.0,1.12,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-05,Qureshi A.,Butvilas E.,2:0,,,,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-05,Ramanathan R.,Ingildsen J.,2:1,,,,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-05,Statham J. R.,Cuevas P.,2:0,,3.0,1.36,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-05,Varillas J. P.,Dellien H.,2:1,,1.72,2.0,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-04,Bhambri Y.,Torpegaard M.,2:0,,1.4,2.75,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-04,Borges N.,Majchrzak K.,2:1,,2.1,1.66,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-04,Harris L.,Cukierman D.,0:2,,,,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-04,Dzumhur D.,Echargui M.,1:2,,1.16,5.0,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-04,Fayziev S.,Ilkel C.,2:1,,,,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-04,Celikbilek A.,Fomin S.,0:2,,1.14,5.5,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-04,Dellien H.,Huertas Del Pino C.,0:2,,,,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-04,Jarry N.,Rola B.,2:1,,1.33,3.25,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-04,Jaziri M.,Basic M.,2:1,,2.25,1.57,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-04,Khan A.,Grigelis L.,2:1,,5.5,1.14,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-04,Krutykh O.,King D.,2:0,,1.66,2.1,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-04,Laaksonen H.,Habib H.,2:1,,1.11,6.5,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-04,Marchenko I.,Foster-Estwick M.,2:0,,1.0,51.0,dc-wg1-2022,atp,davis_cup,betexplorer
2022-03-04,Oliel Y.,Roelofse R.,2:0,,1.12,6.0,dc-wg1-2022,atp,davis_cup,betexplorer
