fighter_a,fighter_b,a_odds,b_odds,a_expected_value,b_expected_value,event_date,location,country,winner,title_bout,weight_class,gender,num_rounds,b_lose_streak,b_win_streak,b_draws,b_slpm,b_str_acc,b_sub_avg,b_td_avg,b_td_acc,b_longest_win_streak,b_losses,b_total_rounds,b_title_bouts,b_wins_dec_maj,b_wins_dec_split,b_wins_dec,b_wins_ko,b_wins_sub,b_wins_tko_doc,b_wins,b_stance,b_height,b_reach,b_weight,a_lose_streak,a_win_streak,a_draws,a_slpm,a_str_acc,a_sub_avg,a_td_avg,a_td_acc,a_longest_win_streak,a_losses,a_total_rounds,a_title_bouts,a_wins_dec_maj,a_wins_dec_split,a_wins_dec,a_wins_ko,a_wins_sub,a_wins_tko_doc,a_wins,a_stance,a_height,a_reach,a_weight,a_age,b_age,empty_arena,b_wc_rank,a_wc_rank,a_pfp_rank,b_pfp_rank,better_rank,method,finish_round,finish_time,total_fight_time_secs,a_dec_odds,b_dec_odds,a_sub_odds,b_sub_odds,a_ko_odds,b_ko_odds,target,event_name,a_sapm,a_str_def,a_td_def,a_sig_str_landed,a_sig_str_attempted,a_td_landed,a_td_attempted,a_kd,a_sub_att,a_rev,a_ctrl_seconds,a_total_str_landed,a_total_str_attempted,a_head_landed,a_head_attempted,a_body_landed,a_body_attempted,a_leg_landed,a_leg_attempted,a_distance_landed,a_distance_attempted,a_clinch_landed,a_clinch_attempted,a_ground_landed,a_ground_attempted,a_total_str_pm,a_sig_str_share,a_head_str_share,a_body_str_share,a_leg_str_share,a_distance_str_share,a_clinch_str_share,a_ground_str_share,a_control_share,a_control_per_td,a_finish_threat,b_sapm,b_str_def,b_td_def,b_sig_str_landed,b_sig_str_attempted,b_td_landed,b_td_attempted,b_kd,b_sub_att,b_rev,b_ctrl_seconds,b_total_str_landed,b_total_str_attempted,b_head_landed,b_head_attempted,b_body_landed,b_body_attempted,b_leg_landed,b_leg_attempted,b_distance_landed,b_distance_attempted,b_clinch_landed,b_clinch_attempted,b_ground_landed,b_ground_attempted,b_total_str_pm,b_sig_str_share,b_head_str_share,b_body_str_share,b_leg_str_share,b_distance_str_share,b_clinch_str_share,b_ground_str_share,b_control_share,b_control_per_td,b_finish_threat
Eduarda Moura,Montserrat Conejo Ruiz,,,,,2023-11-04,"Sao Paulo, Sao Paulo, Brazil",Brazil,Eduarda Moura,0.0,Women's Strawweight,FEMALE,3.0,2.0,0.0,0.0,0.79,27.0,0.8,2.05,83.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Southpaw,152.4,154.94,115.0,0.0,1.0,0.0,3.09,56.99999999999999,0.6,5.15,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,167.64,167.64,115.0,29.0,30.0,,,,,,neither,KO/TKO ,2.0,2:14,434.0,,,,,,,1.0,UFC Fight Night: Almeida vs. Lewis,0.6912442396313364,77.27272727272727,,57.0,77.0,3.0,3.0,0.0,0.0,0.0,357.0,102.0,139.0,55.0,75.0,2.0,2.0,0.0,0.0,5.0,12.0,1.0,1.0,51.0,64.0,14.101382488479263,0.5588235294117647,0.9649122807017544,0.03508771929824561,0.0,0.08771929824561403,0.017543859649122806,0.8947368421052632,0.8225806451612904,119.0,0.0,7.880184331797235,25.97402597402597,0.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,29.0,0.0,15.0,0.0,2.0,5.0,5.0,5.0,22.0,0.0,0.0,0.0,0.0,1.2442396313364055,0.5555555555555556,0.0,0.0,1.0,1.0,0.0,0.0,0.004608294930875576,,0.0
Elves Brener,Kaynan Kruschewsky,-160.0,195.0,62.5,195.0,2023-11-04,"Sao Paulo, Sao Paulo, Brazil",Brazil,Elves Brener,0.0,Catch Weight,MALE,3.0,0.0,1.0,0.0,5.67,50.0,2.1,2.74,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,182.88,185.42,155.0,0.0,2.0,0.0,3.99,47.0,0.0,1.23,23.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,Orthodox,177.8,182.88,155.0,26.0,32.0,,,,,,neither,KO/TKO ,1.0,4:01,241.0,330.0,750.0,140.0,650.0,450.0,450.0,1.0,UFC Fight Night: Almeida vs. Lewis,1.991701244813278,74.19354838709677,,16.0,33.0,0.0,0.0,1.0,0.0,0.0,3.0,16.0,33.0,6.0,20.0,2.0,3.0,8.0,10.0,16.0,33.0,0.0,0.0,0.0,0.0,3.983402489626556,1.0,0.375,0.125,0.5,1.0,0.0,0.0,0.012448132780082987,,0.24896265560165975,3.983402489626556,51.515151515151516,,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,31.0,6.0,25.0,2.0,6.0,0.0,0.0,8.0,31.0,0.0,0.0,0.0,0.0,1.991701244813278,1.0,0.75,0.25,0.0,1.0,0.0,0.0,0.0,,0.0
Gabriel Bonfim,Nicolas Dalby,-500.0,380.0,20.0,380.0,2023-11-04,"Sao Paulo, Sao Paulo, Brazil",Brazil,Nicolas Dalby,0.0,Welterweight,MALE,3.0,0.0,3.0,1.0,4.06,43.0,0.1,1.01,27.0,3.0,3.0,31.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,6.0,Orthodox,180.34,187.96,170.0,0.0,3.0,0.0,5.78,42.0,1.9,2.92,75.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,Orthodox,185.42,182.88,170.0,26.0,38.0,,,,,,neither,KO/TKO ,2.0,4:33,573.0,330.0,750.0,110.0,2800.0,225.0,1400.0,0.0,UFC Fight Night: Almeida vs. Lewis,5.549738219895287,53.09734513274336,100.0,39.0,91.0,3.0,5.0,0.0,1.0,0.0,259.0,47.0,103.0,27.0,77.0,3.0,4.0,9.0,10.0,32.0,71.0,3.0,9.0,4.0,11.0,4.921465968586387,0.8297872340425532,0.6923076923076923,0.07692307692307693,0.23076923076923078,0.8205128205128205,0.07692307692307693,0.10256410256410256,0.45200698080279234,86.33333333333333,0.10471204188481674,4.0837696335078535,57.14285714285714,40.0,53.0,113.0,0.0,1.0,1.0,0.0,0.0,87.0,64.0,128.0,41.0,96.0,7.0,11.0,5.0,6.0,25.0,76.0,25.0,33.0,3.0,4.0,6.701570680628271,0.828125,0.7735849056603774,0.1320754716981132,0.09433962264150944,0.4716981132075472,0.4716981132075472,0.05660377358490566,0.1518324607329843,,0.10471204188481674
Jailton Almeida,Derrick Lewis,-485.0,370.0,20.6186,370.0,2023-11-04,"Sao Paulo, Sao Paulo, Brazil",Brazil,Jailton Almeida,0.0,Heavyweight,MALE,5.0,0.0,1.0,0.0,2.48,50.0,0.0,0.57,26.0,6.0,9.0,57.0,2.0,0.0,2.0,2.0,14.0,0.0,0.0,18.0,Orthodox,190.5,200.66,260.0,0.0,6.0,0.0,2.46,64.0,2.6,6.85,59.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,Orthodox,190.5,200.66,205.0,32.0,38.0,,10.0,9.0,,,Red,Decision - Unanimous ,5.0,5:00,1500.0,2200.0,2200.0,-145.0,3500.0,180.0,475.0,1.0,UFC Fight Night: Almeida vs. Lewis,0.8,48.71794871794872,100.0,38.0,56.0,6.0,15.0,0.0,4.0,1.0,1270.0,120.0,153.0,32.0,48.0,5.0,5.0,1.0,3.0,5.0,7.0,3.0,8.0,30.0,41.0,4.8,0.31666666666666665,0.8421052631578947,0.13157894736842105,0.02631578947368421,0.13157894736842105,0.07894736842105263,0.7894736842105263,0.8466666666666667,211.66666666666666,0.16,1.52,32.14285714285714,60.0,20.0,39.0,0.0,2.0,0.0,0.0,0.0,57.0,28.0,54.0,17.0,33.0,3.0,6.0,0.0,0.0,2.0,10.0,1.0,1.0,17.0,28.0,1.12,0.7142857142857143,0.85,0.15,0.0,0.1,0.05,0.85,0.038,,0.0
Kaue Fernandes,Marc Diakiese,,,,,2023-11-04,"Sao Paulo, Sao Paulo, Brazil",Brazil,Marc Diakiese,0.0,Lightweight,MALE,3.0,2.0,0.0,0.0,2.54,40.0,0.0,3.29,43.0,3.0,7.0,36.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,7.0,Orthodox,177.8,185.42,155.0,0.0,0.0,0.0,3.04,56.99999999999999,0.0,0.76,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,185.42,155.0,28.0,30.0,,,,,,neither,Decision - Split ,3.0,5:00,900.0,,,,,,,0.0,UFC Fight Night: Almeida vs. Lewis,0.8666666666666667,59.375,62.5,23.0,42.0,1.0,1.0,0.0,0.0,0.0,87.0,67.0,92.0,6.0,20.0,8.0,13.0,9.0,9.0,21.0,38.0,2.0,4.0,0.0,0.0,4.466666666666667,0.34328358208955223,0.2608695652173913,0.34782608695652173,0.391304347826087,0.9130434782608695,0.08695652173913043,0.0,0.09666666666666666,87.0,0.0,1.5333333333333334,45.238095238095234,0.0,13.0,32.0,3.0,8.0,0.0,0.0,1.0,518.0,65.0,92.0,11.0,26.0,2.0,5.0,0.0,1.0,7.0,18.0,2.0,4.0,4.0,10.0,4.333333333333333,0.2,0.8461538461538461,0.15384615384615385,0.0,0.5384615384615384,0.15384615384615385,0.3076923076923077,0.5755555555555556,172.66666666666666,0.0
Rinat Fakhretdinov,Elizeu Zaleski dos Santos,,,,,2023-11-04,,,,0.0,Welterweight,,3.0,,,,5.0,49.34210526315789,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,5.8,46.774193548387096,0.0,1.0,11.11111111111111,,,,,,,,,,,,,,,,,,,,,,,,Decision - Majority ,3.0,5:00,900.0,,,,,,,,UFC Fight Night: Almeida vs. Lewis,5.0,50.6578947368421,100.0,87.0,186.0,1.0,9.0,1.0,0.0,1.0,265.0,109.0,216.0,50.0,144.0,11.0,16.0,26.0,26.0,65.0,156.0,7.0,8.0,15.0,22.0,7.266666666666667,0.7981651376146789,0.5747126436781609,0.12643678160919541,0.2988505747126437,0.7471264367816092,0.08045977011494253,0.1724137931034483,0.29444444444444445,265.0,0.06666666666666667,5.8,53.2258064516129,88.88888888888889,75.0,152.0,0.0,1.0,0.0,1.0,0.0,84.0,115.0,211.0,47.0,113.0,17.0,26.0,11.0,13.0,57.0,129.0,2.0,3.0,16.0,20.0,7.666666666666667,0.6521739130434783,0.6266666666666667,0.22666666666666666,0.14666666666666667,0.76,0.02666666666666667,0.21333333333333335,0.09333333333333334,,0.06666666666666667
Rodrigo Nascimento,Don'Tale Mayes,-205.0,170.0,48.7805,170.0,2023-11-04,"Sao Paulo, Sao Paulo, Brazil",Brazil,Rodrigo Nascimento,0.0,Heavyweight,MALE,3.0,0.0,1.0,0.0,3.51,43.0,0.0,0.65,38.0,2.0,4.0,25.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,Orthodox,198.12,205.74,260.0,0.0,2.0,0.0,4.05,49.0,0.6,1.23,37.0,2.0,1.0,12.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,Orthodox,187.96,203.2,246.0,30.0,31.0,,,,,,neither,Decision - Unanimous ,3.0,5:00,900.0,250.0,400.0,180.0,2000.0,550.0,400.0,1.0,UFC Fight Night: Almeida vs. Lewis,5.266666666666667,50.314465408805034,100.0,70.0,154.0,0.0,3.0,0.0,0.0,0.0,141.0,91.0,180.0,51.0,132.0,9.0,11.0,10.0,11.0,58.0,134.0,12.0,20.0,0.0,0.0,6.066666666666666,0.7692307692307693,0.7285714285714285,0.12857142857142856,0.14285714285714285,0.8285714285714286,0.17142857142857143,0.0,0.15666666666666668,,0.0,4.666666666666667,54.54545454545454,100.0,79.0,159.0,0.0,1.0,0.0,0.0,0.0,39.0,105.0,190.0,39.0,103.0,30.0,44.0,10.0,12.0,55.0,128.0,24.0,31.0,0.0,0.0,7.0,0.7523809523809524,0.4936708860759494,0.379746835443038,0.12658227848101267,0.6962025316455697,0.3037974683544304,0.0,0.043333333333333335,,0.0
Vitor Petrino,Modestas Bukauskas,,,,,2023-11-04,"Sao Paulo, Sao Paulo, Brazil",Brazil,Vitor Petrino,0.0,Light Heavyweight,MALE,3.0,0.0,2.0,0.0,3.21,42.0,0.2,0.38,66.0,2.0,3.0,13.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,Switch,190.5,198.12,205.0,0.0,3.0,0.0,2.82,45.0,0.8,3.98,66.0,3.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,Orthodox,187.96,195.58,205.0,26.0,29.0,,,,,,neither,KO/TKO ,2.0,1:03,363.0,,,,,,,1.0,UFC Fight Night: Almeida vs. Lewis,1.4876033057851241,52.63157894736843,,8.0,26.0,1.0,2.0,1.0,0.0,0.0,139.0,14.0,34.0,6.0,23.0,2.0,3.0,0.0,0.0,7.0,21.0,0.0,0.0,1.0,5.0,2.31404958677686,0.5714285714285714,0.75,0.25,0.0,0.875,0.0,0.125,0.38292011019283745,139.0,0.1652892561983471,1.322314049586777,69.23076923076923,50.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,5.0,14.0,0.0,0.0,4.0,5.0,9.0,19.0,0.0,0.0,0.0,0.0,1.9834710743801653,0.75,0.5555555555555556,0.0,0.4444444444444444,1.0,0.0,0.0,0.0,,0.0
Dennis Buzukja,Jamall Emmers,,,,,2023-11-11,"New York City, New York, USA",USA,Jamall Emmers,0.0,Featherweight,MALE,3.0,1.0,0.0,0.0,5.3,48.0,0.2,1.83,40.0,1.0,4.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,Orthodox,177.8,187.96,145.0,1.0,0.0,0.0,4.21,43.0,0.2,0.63,27.0,1.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Switch,175.26,177.8,145.0,26.0,34.0,,,,,,neither,KO/TKO ,1.0,0:49,49.0,,,,,,,0.0,UFC 295: Prochazka vs. Pereira,17.142857142857142,30.000000000000004,,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,4.0,1.0,1.0,2.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,3.673469387755102,1.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,,0.0,3.673469387755102,57.14285714285714,,14.0,20.0,0.0,0.0,1.0,0.0,0.0,3.0,14.0,20.0,8.0,12.0,2.0,4.0,4.0,4.0,10.0,14.0,0.0,0.0,4.0,6.0,17.142857142857142,1.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.0,0.2857142857142857,0.061224489795918366,,1.2244897959183674
Diego Lopes,Pat Sabatini,110.0,-130.0,110.0,76.9231,2023-11-11,"New York City, New York, USA",USA,Diego Lopes,0.0,Featherweight,MALE,3.0,0.0,1.0,0.0,2.02,59.0,1.9,3.73,42.0,4.0,1.0,13.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,Orthodox,172.72,177.8,145.0,0.0,1.0,0.0,3.24,55.00000000000001,3.7,0.33,25.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,180.34,182.88,145.0,28.0,33.0,,,,,,neither,KO/TKO ,1.0,1:30,90.0,500.0,240.0,330.0,300.0,380.0,1100.0,1.0,UFC 295: Prochazka vs. Pereira,4.666666666666667,41.666666666666664,100.0,13.0,18.0,0.0,1.0,1.0,0.0,0.0,2.0,13.0,18.0,11.0,15.0,2.0,2.0,0.0,1.0,4.0,8.0,3.0,3.0,6.0,7.0,8.666666666666666,1.0,0.8461538461538461,0.15384615384615385,0.0,0.3076923076923077,0.23076923076923078,0.46153846153846156,0.022222222222222223,,0.6666666666666666,8.666666666666666,27.77777777777778,100.0,7.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,16.0,3.0,7.0,3.0,4.0,1.0,1.0,5.0,10.0,1.0,1.0,1.0,1.0,6.666666666666667,0.7,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,,0.0
Jared Gordon,Mark Madsen,-270.0,200.0,37.037,200.0,2023-11-11,"New York City, New York, USA",USA,Jared Gordon,0.0,Lightweight,MALE,3.0,1.0,0.0,0.0,3.56,49.0,0.0,2.86,66.0,4.0,1.0,13.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,Orthodox,172.72,182.88,155.0,1.0,0.0,0.0,5.75,55.00000000000001,0.0,1.78,31.0,3.0,5.0,32.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,7.0,Orthodox,175.26,172.72,155.0,35.0,39.0,,,,,,neither,KO/TKO ,1.0,4:42,282.0,110.0,240.0,800.0,2000.0,400.0,1000.0,1.0,UFC 295: Prochazka vs. Pereira,7.446808510638298,38.59649122807017,,36.0,66.0,0.0,0.0,1.0,0.0,0.0,19.0,54.0,87.0,27.0,57.0,5.0,5.0,4.0,4.0,22.0,51.0,10.0,11.0,4.0,4.0,11.48936170212766,0.6666666666666666,0.75,0.1388888888888889,0.1111111111111111,0.6111111111111112,0.2777777777777778,0.1111111111111111,0.0673758865248227,,0.2127659574468085,7.659574468085106,45.45454545454546,,35.0,57.0,0.0,0.0,0.0,0.0,0.0,64.0,46.0,69.0,23.0,44.0,12.0,13.0,0.0,0.0,16.0,37.0,19.0,20.0,0.0,0.0,9.787234042553191,0.7608695652173914,0.6571428571428571,0.34285714285714286,0.0,0.45714285714285713,0.5428571428571428,0.0,0.22695035460992907,,0.0
Jessica Andrade,Mackenzie Dern,205.0,-250.0,205.0,40.0,2023-11-11,"New York City, New York, USA",USA,Jessica Andrade,0.0,Women's Strawweight,FEMALE,3.0,0.0,1.0,0.0,3.43,39.0,1.2,0.88,16.0,4.0,3.0,31.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,8.0,Orthodox,162.56,160.02,115.0,3.0,0.0,0.0,6.62,50.0,0.3,2.37,55.00000000000001,4.0,10.0,52.0,4.0,0.0,1.0,6.0,5.0,3.0,0.0,15.0,Orthodox,154.94,157.48,125.0,32.0,30.0,,7.0,,,,Blue,KO/TKO ,2.0,3:15,495.0,450.0,350.0,1400.0,120.0,500.0,700.0,1.0,UFC 295: Prochazka vs. Pereira,5.9393939393939394,57.01754385964912,100.0,53.0,107.0,0.0,0.0,4.0,0.0,0.0,13.0,53.0,107.0,27.0,76.0,7.0,9.0,19.0,22.0,43.0,90.0,6.0,12.0,4.0,5.0,6.424242424242424,1.0,0.5094339622641509,0.1320754716981132,0.3584905660377358,0.8113207547169812,0.11320754716981132,0.07547169811320754,0.026262626262626262,,0.48484848484848486,6.424242424242424,50.46728971962617,,49.0,114.0,0.0,4.0,0.0,0.0,0.0,0.0,50.0,115.0,38.0,100.0,6.0,9.0,5.0,5.0,47.0,109.0,2.0,5.0,0.0,0.0,6.0606060606060606,0.98,0.7755102040816326,0.12244897959183673,0.10204081632653061,0.9591836734693877,0.04081632653061224,0.0,0.0,,0.0
Jiri Prochazka,Alex Pereira,-105.0,-125.0,95.2381,80.0,2023-11-11,"New York City, New York, USA",USA,Alex Pereira,1.0,UFC Light Heavyweight,MALE,5.0,0.0,1.0,0.0,5.23,63.0,0.3,0.17,100.0,4.0,1.0,16.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,5.0,Orthodox,193.04,200.66,205.0,0.0,3.0,0.0,5.38,55.00000000000001,0.2,0.72,60.0,3.0,0.0,9.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,Orthodox,190.5,203.2,205.0,31.0,36.0,,3.0,,,10.0,Blue,KO/TKO ,2.0,4:08,548.0,700.0,850.0,700.0,1800.0,200.0,120.0,0.0,UFC 295: Prochazka vs. Pereira,4.160583941605839,37.704918032786885,,30.0,53.0,1.0,3.0,0.0,0.0,0.0,165.0,44.0,70.0,18.0,37.0,7.0,10.0,5.0,6.0,26.0,49.0,2.0,2.0,2.0,2.0,4.817518248175182,0.6818181818181818,0.6,0.23333333333333334,0.16666666666666666,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.3010948905109489,165.0,0.0,3.2846715328467155,43.39622641509434,66.66666666666667,38.0,61.0,0.0,0.0,1.0,1.0,0.0,8.0,49.0,72.0,21.0,38.0,5.0,8.0,12.0,15.0,22.0,43.0,4.0,4.0,12.0,14.0,5.364963503649635,0.7755102040816326,0.5526315789473685,0.13157894736842105,0.3157894736842105,0.5789473684210527,0.10526315789473684,0.3157894736842105,0.014598540145985401,,0.21897810218978103
John Castaneda,Kyung Ho Kang,-115.0,-105.0,86.9565,95.2381,2023-11-11,"New York City, New York, USA",USA,John Castaneda,0.0,Catch Weight,MALE,3.0,0.0,2.0,0.0,3.13,47.0,0.8,1.97,50.0,3.0,3.0,30.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,8.0,Orthodox,175.26,185.42,135.0,0.0,1.0,0.0,4.67,50.0,0.1,1.79,35.0,2.0,2.0,15.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,Switch,167.64,180.34,135.0,31.0,36.0,,,,,,neither,Decision - Unanimous ,3.0,5:00,900.0,180.0,,900.0,,350.0,,1.0,UFC 295: Prochazka vs. Pereira,5.866666666666666,56.43564356435644,,111.0,179.0,3.0,8.0,0.0,0.0,0.0,138.0,119.0,187.0,47.0,103.0,30.0,39.0,34.0,37.0,109.0,176.0,2.0,3.0,0.0,0.0,7.933333333333334,0.9327731092436975,0.42342342342342343,0.2702702702702703,0.3063063063063063,0.9819819819819819,0.018018018018018018,0.0,0.15333333333333332,46.0,0.0,7.4,37.98882681564246,62.5,88.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,203.0,59.0,170.0,17.0,19.0,12.0,13.0,82.0,194.0,6.0,8.0,0.0,0.0,5.866666666666666,1.0,0.6704545454545454,0.19318181818181818,0.13636363636363635,0.9318181818181818,0.06818181818181818,0.0,0.0,,0.0
Joshua Van,Kevin Borjas,,,,,2023-11-11,"New York City, New York, USA",USA,Joshua Van,0.0,Flyweight,MALE,3.0,0.0,1.0,0.0,4.92,40.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,165.1,172.72,125.0,0.0,1.0,0.0,8.55,52.0,0.0,1.2,50.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Orthodox,165.1,165.1,125.0,22.0,25.0,,,,,,neither,Decision - Unanimous ,3.0,5:00,900.0,,,,,,,1.0,UFC 295: Prochazka vs. Pereira,5.0,61.92893401015229,100.0,156.0,300.0,2.0,4.0,0.0,0.0,0.0,63.0,165.0,311.0,92.0,227.0,49.0,57.0,15.0,16.0,153.0,295.0,3.0,5.0,0.0,0.0,11.0,0.9454545454545454,0.5897435897435898,0.3141025641025641,0.09615384615384616,0.9807692307692307,0.019230769230769232,0.0,0.07,31.5,0.0,10.4,48.0,50.0,75.0,197.0,0.0,3.0,0.0,0.0,1.0,21.0,78.0,200.0,54.0,170.0,9.0,12.0,12.0,15.0,73.0,193.0,1.0,2.0,1.0,2.0,5.2,0.9615384615384616,0.72,0.12,0.16,0.9733333333333334,0.013333333333333334,0.013333333333333334,0.023333333333333334,,0.0
Mateusz Rebecki,Roosevelt Roberts,-920.0,550.0,10.8696,550.0,2023-11-11,"New York City, New York, USA",USA,Mateusz Rebecki,0.0,Lightweight,MALE,3.0,2.0,0.0,0.0,3.05,44.0,0.9,1.39,28.999999999999996,3.0,3.0,19.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,Orthodox,187.96,185.42,155.0,0.0,3.0,0.0,4.69,48.0,1.0,4.12,75.0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,Southpaw,170.18,167.64,155.0,31.0,29.0,,,,,,neither,Submission ,1.0,3:08,188.0,,1600.0,,1200.0,,1400.0,1.0,UFC 295: Prochazka vs. Pereira,0.6382978723404256,71.42857142857143,,10.0,16.0,2.0,2.0,0.0,1.0,0.0,134.0,28.0,38.0,7.0,11.0,0.0,1.0,3.0,4.0,3.0,9.0,0.0,0.0,7.0,7.0,8.936170212765958,0.35714285714285715,0.7,0.0,0.3,0.3,0.0,0.7,0.7127659574468085,67.0,0.3191489361702128,3.1914893617021276,37.5,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,13.0,6.0,12.0,1.0,5.0,0.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,1.9148936170212767,0.3333333333333333,0.5,0.0,0.5,1.0,0.0,0.0,0.06914893617021277,,0.0
Matt Frevola,Benoit Saint Denis,180.0,-238.0,180.0,42.0168,2023-11-11,"New York City, New York, USA",USA,Benoit Saint Denis,0.0,Lightweight,MALE,3.0,0.0,4.0,0.0,5.7,54.0,1.5,4.76,37.0,4.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,Southpaw,180.34,185.42,155.0,0.0,3.0,1.0,3.71,42.0,0.9,2.59,40.0,3.0,3.0,19.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,6.0,Orthodox,175.26,180.34,155.0,33.0,27.0,,,14.0,,,Red,KO/TKO ,1.0,1:31,91.0,650.0,600.0,1200.0,225.0,350.0,165.0,0.0,UFC 295: Prochazka vs. Pereira,3.956043956043956,45.45454545454546,,5.0,9.0,2.0,2.0,0.0,0.0,0.0,25.0,7.0,12.0,2.0,6.0,3.0,3.0,0.0,0.0,4.0,8.0,1.0,1.0,0.0,0.0,4.615384615384616,0.7142857142857143,0.4,0.6,0.0,0.8,0.2,0.0,0.27472527472527475,12.5,0.0,3.296703296703297,44.44444444444444,0.0,6.0,11.0,0.0,0.0,1.0,0.0,1.0,19.0,10.0,15.0,3.0,7.0,1.0,2.0,2.0,2.0,4.0,9.0,0.0,0.0,2.0,2.0,6.593406593406594,0.6,0.5,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.2087912087912088,,0.6593406593406593
Nazim Sadykhov,Viacheslav Borshchev,,,,,2023-11-11,,,,0.0,Lightweight,,3.0,,,,9.533333333333333,59.33609958506224,0.0,0.0,,,,,,,,,,,,,,,,,,,,6.066666666666666,43.96135265700483,0.0,4.0,57.14285714285714,,,,,,,,,,,,,,,,,,,,,,,,Decision - Majority ,3.0,5:00,900.0,,,,,,,,UFC 295: Prochazka vs. Pereira,9.533333333333333,40.66390041493776,,91.0,207.0,4.0,7.0,1.0,0.0,0.0,212.0,109.0,228.0,65.0,172.0,19.0,26.0,7.0,9.0,66.0,175.0,5.0,8.0,20.0,24.0,7.266666666666667,0.8348623853211009,0.7142857142857143,0.2087912087912088,0.07692307692307693,0.7252747252747253,0.054945054945054944,0.21978021978021978,0.23555555555555555,53.0,0.06666666666666667,6.066666666666666,56.038647342995176,42.85714285714286,143.0,241.0,0.0,0.0,0.0,0.0,0.0,10.0,144.0,242.0,87.0,178.0,30.0,34.0,26.0,29.0,141.0,239.0,2.0,2.0,0.0,0.0,9.6,0.9930555555555556,0.6083916083916084,0.2097902097902098,0.18181818181818182,0.986013986013986,0.013986013986013986,0.0,0.011111111111111112,,0.0
