tour,event_date,tourney_id,tourney_name,tournament_seed,tourney_level,surface,draw_size,match_num,round,best_of,minutes,score,winner,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,player_a,player_b,target,player_a_id,player_b_id,player_a_rank,player_b_rank,player_a_rank_points,player_b_rank_points,player_a_age,player_b_age,player_a_hand,player_b_hand,player_a_height_cm,player_b_height_cm,player_a_seed,player_b_seed,player_a_entry,player_b_entry,player_a_birth_date,player_a_birth_place,player_a_country_code,player_a_country_name,player_a_backhand,player_a_weight_kg,player_b_birth_date,player_b_birth_place,player_b_country_code,player_b_country_name,player_b_backhand,player_b_weight_kg,b365_a,b365_b,ps_a,ps_b,max_a,max_b,avg_a,avg_b,odds_date_diff,year
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,48,R128,5,,1-6 6-3 7-5 7-6,R. Opelka,R. Hijikata,,,,,R. Hijikata,R. Opelka,0,h0bh,o522,79.0,95.0,792.0,644.0,24.2,27.7,R,R,178.0,211.0,,,,PR,2001-02-23,"Sydney, Australia",AUS,Australia,Two-Handed,72.0,1997-08-28,"St. Joseph, MI, USA",USA,United States,Two-Handed,102.0,2.75,1.44,2.92,1.47,2.96,1.5,2.81,1.45,0.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,49,R128,5,,5-7 4-6 2-1,A. Popyrin,Y. Nishioka,,,,,A. Popyrin,Y. Nishioka,1,p09z,n732,25.0,75.0,1900.0,813.0,25.8,29.7,R,L,196.0,170.0,25.0,,,,1999-08-05,"Sydney, Australia",AUS,Australia,Two-Handed,78.0,1995-09-27,"Mie, Japan",JPN,Japan,Two-Handed,64.0,1.14,5.5,1.19,5.44,1.2,7.13,1.17,5.33,1.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,51,R128,5,,2-6 3-6 6-2,E. Quinn,G. Dimitrov,,,,,E. Quinn,G. Dimitrov,1,q02l,d875,106.0,16.0,538.0,2595.0,21.2,34.0,R,R,191.0,191.0,,16.0,Q,,2004-03-12,"Fresno, California",USA,United States,Two-Handed,82.0,1991-05-16,"Haskovo, Bulgaria",BUL,Bulgaria,One-Handed,81.0,3.4,1.33,3.4,1.37,3.6,1.37,3.35,1.34,2.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,52,R128,5,,7-6 4-6 3-6 2-6,H. Rune,R. Bautista Agut,,,,,H. Rune,R. Bautista Agut,1,r0dg,bd06,10.0,57.0,3440.0,974.0,22.1,37.1,R,R,188.0,183.0,10.0,,,,2003-04-29,"Gentofte, Denmark",DEN,Denmark,Two-Handed,77.0,1988-04-14,"Castellon de la Plana, Spain",ESP,Spain,Two-Handed,75.0,1.14,5.5,1.18,5.67,1.19,6.2,1.16,5.36,1.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,53,R128,5,,6-7 6-2 6-7 6-2 2-6,H. Rocha,N. Basilashvili,,,,,H. Rocha,N. Basilashvili,1,r0go,bg23,201.0,132.0,278.0,451.0,21.1,33.3,R,R,180.0,185.0,,,Q,Q,2004-04-06,Porto,POR,Portugal,Two-Handed,83.0,1992-02-23,"Tbilisi, Georgia",GEO,Georgia,Two-Handed,79.0,2.75,1.44,2.89,1.47,2.96,1.5,2.78,1.45,2.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,54,R128,5,,6-4 4-6 6-3 6-1,A. Rublev,L. Harris,,,,,A. Rublev,L. Harris,1,re44,hg86,17.0,226.0,2540.0,244.0,27.6,28.2,R,R,188.0,193.0,17.0,,,Q,1997-10-20,"Moscow, Russia",RUS,Russia,Two-Handed,75.0,1997-02-24,"Cape Town, South Africa",RSA,South Africa,Two-Handed,80.0,1.07,9.0,1.09,10.34,1.11,12.5,1.07,9.17,2.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,55,R128,5,,6-3 6-4 6-2,C. Ruud,A. Ramos-Vinolas,,,,,A. Ramos-Vinolas,C. Ruud,0,r772,rh16,248.0,7.0,224.0,3905.0,37.4,26.4,L,R,188.0,183.0,,7.0,Q,,1988-01-17,"Barcelona, Spain",ESP,Spain,Two-Handed,76.0,1998-12-22,"Oslo, Norway",NOR,Norway,Two-Handed,81.0,13.0,1.04,18.01,1.04,24.0,1.05,14.0,1.03,1.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,56,R128,5,,6-4 6-3 7-5,J. Sinner,A. Rinderknech,,,,,A. Rinderknech,J. Sinner,0,rc91,s0ag,72.0,1.0,820.0,10380.0,29.8,23.8,R,R,196.0,191.0,,1.0,,,1995-07-23,"Gassin, France",FRA,France,Two-Handed,88.0,2001-08-16,"San Candido, Italy",ITA,Italy,Two-Handed,77.0,29.0,1.01,39.89,1.01,60.0,1.02,24.75,1.01,1.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,57,R128,5,,6-2 6-4 7-6,A. Shevchenko,D. Lajovic,,,,,A. Shevchenko,D. Lajovic,1,s0h2,l987,97.0,124.0,630.0,466.0,24.5,34.9,R,R,188.0,183.0,,,LL,,2000-11-29,"Rostov-on-Don, Russia",KAZ,Kazakhstan,Two-Handed,80.0,1990-06-30,"Belgrade, Serbia",SRB,Serbia,One-Handed,83.0,2.75,1.44,2.89,1.48,3.1,1.5,2.85,1.44,2.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,58,R128,5,,6-4 4-6 3-6 6-2 6-3,B. Shelton,L. Sonego,,,,,B. Shelton,L. Sonego,1,s0s1,su87,13.0,44.0,2980.0,1205.0,22.6,30.0,L,R,193.0,191.0,13.0,,,,2002-10-09,"Atlanta, GA, USA",USA,United States,Two-Handed,88.0,1995-05-11,"Turin, Italy",ITA,Italy,Two-Handed,76.0,1.62,2.3,1.58,2.56,1.62,2.62,1.57,2.44,0.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,59,R128,5,,6-2 6-0 6-3,D. Shapovalov,P. Martinez,,,,,D. Shapovalov,P. Martinez,1,su55,mo44,27.0,48.0,1726.0,1070.0,26.1,28.1,L,R,185.0,185.0,27.0,,,,1999-04-15,,CAN,Canada,One-Handed,75.0,1997-04-26,"Alzira, Spain",ESP,Spain,Two-Handed,76.0,1.5,2.63,1.58,2.54,1.61,2.63,1.55,2.49,1.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,60,R128,5,,6-4 7-5 6-4,F. Tiafoe,R. Safiullin,,,,,F. Tiafoe,R. Safiullin,1,td51,sx50,15.0,73.0,2625.0,816.0,27.3,27.8,R,R,188.0,185.0,15.0,,,,1998-01-20,"Hyattsville, MD, USA",USA,United States,Two-Handed,86.0,1997-08-07,"Podolsk, Russia",RUS,Russia,Two-Handed,75.0,1.4,3.0,1.48,2.88,1.48,3.15,1.43,2.88,0.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,61,R128,5,,5-7 6-3 6-2 1-6 6-3,A. Tabilo,A. Cazaux,,,,,A. Cazaux,A. Tabilo,0,c0h0,te30,113.0,61.0,508.0,940.0,22.8,28.0,R,L,183.0,188.0,,,WC,,2002-08-23,"Montpellier, France",FRA,France,Two-Handed,73.0,1997-06-02,"Toronto, Canada",CHI,Chile,Two-Handed,75.0,2.38,1.57,2.52,1.6,2.52,1.64,2.44,1.57,1.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,47,R128,5,,7-6 6-3 6-7 6-2,S. Ofner,J. Struff,,,,,J. Struff,S. Ofner,0,sl28,o513,86.0,128.0,690.0,458.0,35.1,29.0,R,R,193.0,191.0,,,,PR,1990-04-25,"Warstein, Germany",GER,Germany,Two-Handed,92.0,1996-05-12,"Bruck an der Mur, Austria",AUT,Austria,Two-Handed,81.0,3.2,1.36,3.18,1.41,3.2,1.45,3.1,1.38,1.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,62,R128,5,,5-7 3-6 4-6,S. Tsitsipas,T. Etcheverry,,,,,S. Tsitsipas,T. Etcheverry,1,te51,ea24,20.0,55.0,2270.0,975.0,26.8,25.9,R,R,193.0,196.0,20.0,,,,1998-08-12,"Athens, Greece",GRE,Greece,One-Handed,90.0,1999-07-18,"La Plata, Argentina",ARG,Argentina,Two-Handed,82.0,1.2,4.5,1.25,4.74,1.27,4.74,1.23,4.35,1.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,31,R128,5,,6-4 6-4 6-4,K. Khachanov,A. Vukic,,,,,A. Vukic,K. Khachanov,0,v832,ke29,78.0,24.0,792.0,1910.0,29.1,29.0,R,R,188.0,198.0,,24.0,,,1996-04-06,"Sydney, Australia",AUS,Australia,Two-Handed,85.0,1996-05-21,"Moscow, Russia",RUS,Russia,Two-Handed,87.0,7.0,1.1,9.13,1.1,9.6,1.11,7.89,1.09,1.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,29,R128,5,,5-7 3-6 6-7,U. Humbert,C. O'Connell,,,,,C. O'Connell,U. Humbert,0,o483,hh26,82.0,22.0,762.0,2155.0,31.0,26.9,R,L,183.0,188.0,,22.0,,,1994-06-03,"Sydney, Australia",AUS,Australia,One-Handed,78.0,1998-06-26,"Metz, France",FRA,France,Two-Handed,73.0,2.75,1.44,2.61,1.56,2.78,1.56,2.59,1.52,1.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,1,R128,5,,3-6 4-6 2-6,C. Alcaraz,G. Zeppieri,,,,,C. Alcaraz,G. Zeppieri,1,a0e2,z0a1,2.0,306.0,8850.0,172.0,22.1,23.5,R,L,183.0,183.0,2.0,,,Q,2003-05-05,"El Palmar, Murcia, Spain",ESP,Spain,Two-Handed,74.0,2001-12-07,"Rome, Italy",ITA,Italy,Two-Handed,82.0,1.01,26.0,1.01,54.44,1.01,90.0,1.01,30.06,1.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,2,R128,5,,5-7 2-6 6-3 6-4 6-2,M. Arnaldi,F. Auger-Aliassime,,,,,F. Auger-Aliassime,M. Arnaldi,0,ag37,a0fc,30.0,39.0,1685.0,1365.0,24.8,24.3,R,R,193.0,185.0,29.0,,,,2000-08-08,"Montreal, Canada",CAN,Canada,Two-Handed,88.0,2001-02-22,"Sanremo, Italy",ITA,Italy,Two-Handed,77.0,1.8,2.0,1.87,2.05,1.91,2.08,1.82,2.02,2.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,3,R128,5,,7-5 3-6 6-3 6-1,D. Altmaier,T. Fritz,,,,,D. Altmaier,T. Fritz,1,ae14,fb98,66.0,4.0,906.0,4625.0,26.7,27.6,R,R,188.0,196.0,,4.0,,,1998-09-12,"Kempen, Germany",GER,Germany,One-Handed,80.0,1997-10-28,"Rancho Santa Fe, CA, USA",USA,United States,Two-Handed,86.0,3.75,1.29,3.74,1.32,4.0,1.33,3.71,1.28,1.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,4,R128,5,,6-1 3-6 6-3 6-2,J. Brooksby,J. Faria,,,,,J. Brooksby,J. Faria,1,b0cd,f0f2,165.0,115.0,340.0,493.0,24.6,21.8,R,R,193.0,188.0,,,PR,,2000-10-26,"Sacramento, CA, USA",USA,United States,Two-Handed,86.0,2003-08-06,Lisbon,POR,Portugal,Unknown,78.0,1.57,2.38,1.65,2.4,1.67,2.45,1.6,2.38,0.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,5,R128,5,,6-2 6-4 6-4,A. Bublik,J. Duckworth,,,,,A. Bublik,J. Duckworth,1,bk92,d994,51.0,92.0,1005.0,651.0,27.9,33.3,R,R,196.0,183.0,,,,,1997-06-17,"Gatchina, Russia",KAZ,Kazakhstan,Two-Handed,82.0,1992-01-21,"Sydney, Australia",AUS,Australia,Two-Handed,82.0,1.14,5.5,1.17,5.86,1.2,6.2,1.16,5.42,2.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,6,R128,5,,6-3 7-6 4-6 3-6 3-6,N. Borges,K. Jacquet,,,,,K. Jacquet,N. Borges,0,j0az,bt72,151.0,41.0,388.0,1270.0,24.0,28.3,R,R,175.0,185.0,,,Q,,2001-05-11,Lyon,FRA,France,Two-Handed,71.0,1997-02-19,"Maia, Portugal",POR,Portugal,Two-Handed,78.0,2.38,1.57,2.65,1.55,2.68,1.6,2.46,1.56,0.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,7,R128,5,,3-6 2-6 4-6,J. Cerundolo,A. Michelsen,,,,,A. Michelsen,J. Cerundolo,0,m0qi,c0c8,33.0,109.0,1550.0,530.0,20.7,23.5,R,L,193.0,183.0,32.0,,,Q,2004-08-25,"Laguna Hills, CA, USA",USA,United States,Two-Handed,79.0,2001-11-15,"Buenos Aires, Argentina",ARG,Argentina,Two-Handed,75.0,2.0,1.8,2.03,1.88,2.03,1.96,2.0,1.83,0.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,8,R128,5,,2-6 1-6 3-6,F. Cobolli,M. Cilic,,,,,F. Cobolli,M. Cilic,1,c0e9,c977,35.0,104.0,1480.0,563.0,23.1,36.7,R,R,183.0,198.0,,,,LL,2002-05-06,"Florence, Italy",ITA,Italy,Two-Handed,74.0,1988-09-28,"Medjugorje, Bosnia-Herzegovina",CRO,Croatia,Two-Handed,89.0,1.4,3.0,1.42,3.13,1.44,3.2,1.41,2.99,2.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,9,R128,5,,6-2 7-6 7-5,P. Carreno Busta,F. Comesana,,,,,F. Comesana,P. Carreno Busta,0,c0df,cd85,64.0,100.0,911.0,615.0,24.6,33.9,R,R,178.0,188.0,,,,,2000-10-06,Mar del Plata,ARG,Argentina,Two-Handed,72.0,1991-07-12,"Gijon, Spain",ESP,Spain,Two-Handed,78.0,1.5,2.63,1.54,2.67,1.54,2.84,1.5,2.64,0.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,10,R128,5,,3-6 6-7 6-4 7-6 6-1,J. de Jong,F. Passaro,,,,,F. Passaro,J. de Jong,0,p0ct,d0c1,140.0,87.0,423.0,690.0,24.4,25.0,R,R,180.0,180.0,,,,,2001-01-07,"Perugia, Italy",ITA,Italy,Two-Handed,83.0,2000-05-31,Haarlem,NED,Netherlands,Two-Handed,70.0,2.5,1.53,2.71,1.53,2.78,1.56,2.61,1.51,2.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,11,R128,5,,6-3 1-6 4-6 2-6,J. Draper,M. Bellucci,,,,,J. Draper,M. Bellucci,1,d0co,b0gg,5.0,68.0,4610.0,891.0,23.4,24.0,L,L,193.0,175.0,5.0,,,,2001-12-22,"Sutton, England",GBR,Great Britain,Two-Handed,85.0,2001-06-01,Busto Arsizio,ITA,Italy,Two-Handed,77.0,1.02,19.0,1.02,24.69,1.03,27.0,1.02,16.9,2.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,12,R128,5,,5-7 3-6 4-6,G. Diallo,F. Cerundolo,,,,,F. Cerundolo,G. Diallo,0,c0au,d0f6,18.0,53.0,2475.0,997.0,26.8,23.7,R,R,185.0,203.0,18.0,,,,1998-08-13,"Buenos Aires, Argentina",ARG,Argentina,Two-Handed,80.0,2001-09-24,"Montreal, Canada",CAN,Canada,Two-Handed,90.0,1.11,6.5,1.11,8.05,1.14,8.2,1.11,7.01,1.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,13,R128,5,,3-6 3-6 3-6,N. Djokovic,M. McDonald,,,,,M. McDonald,N. Djokovic,0,mk66,d643,99.0,6.0,617.0,4080.0,30.1,38.0,R,R,178.0,188.0,,6.0,,,1995-04-16,"Piedmont, CA, USA",USA,United States,Two-Handed,73.0,1987-05-22,"Belgrade, Serbia",SRB,Serbia,Two-Handed,82.0,21.0,1.02,22.07,1.02,38.0,1.02,18.03,1.01,2.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,30,R128,5,,2-6 6-4 3-6 2-6,S. Korda,L. Darderi,,,,,L. Darderi,S. Korda,0,d0fj,k0ah,45.0,23.0,1159.0,2020.0,23.3,24.9,R,R,183.0,196.0,,23.0,,,2002-02-14,"Villa Gesell, Argentina",ITA,Italy,Two-Handed,82.0,2000-07-05,"Bradenton, FL, USA",USA,United States,Two-Handed,82.0,1.91,1.91,1.94,1.96,1.98,2.0,1.91,1.92,1.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,14,R128,5,,6-3 4-6 3-6 5-7,D. Dzumhur,T. Tirante,,,,,D. Dzumhur,T. Tirante,1,d923,t0a1,69.0,131.0,875.0,453.0,33.0,24.1,R,R,175.0,185.0,,,,LL,1992-05-20,"Sarajevo, Bosnia-Herzegovina",BIH,Bosnia-Herzegovina,Two-Handed,68.0,2001-04-10,"La Plata, Argentina",ARG,Argentina,Two-Handed,81.0,1.73,2.1,1.74,2.22,1.75,2.3,1.7,2.15,0.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,16,R128,5,,6-3 6-4 7-6,A. de Minaur,L. Djere,,,,,A. de Minaur,L. Djere,1,dh58,db63,9.0,59.0,3635.0,952.0,26.3,30.0,R,R,183.0,188.0,9.0,,,,1999-02-17,"Sydney, Australia",AUS,Australia,Two-Handed,69.0,1995-06-02,"Senta, Serbia",SRB,Serbia,Two-Handed,82.0,1.2,4.5,1.24,4.54,1.25,4.8,1.22,4.38,2.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,17,R128,5,,7-6 6-3 6-2,J. Fearnley,S. Wawrinka,,,,,J. Fearnley,S. Wawrinka,1,f0by,w367,54.0,139.0,976.0,432.0,23.9,40.2,R,R,183.0,183.0,,,,WC,2001-07-15,Worcester,GBR,Great Britain,Two-Handed,80.0,1985-03-28,"Lausanne, Switzerland",SUI,Switzerland,One-Handed,81.0,1.5,2.63,1.48,2.88,1.5,2.96,1.47,2.71,1.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,18,R128,5,,3-6 4-6 7-6 3-6,A. Fils,N. Jarry,,,,,A. Fils,N. Jarry,1,f0f1,j551,14.0,150.0,2845.0,390.0,21.0,29.6,R,R,185.0,201.0,14.0,,,,2004-06-12,"Bondoufle, France",FRA,France,Two-Handed,83.0,1995-10-11,"Santiago, Chile",CHI,Chile,Two-Handed,90.0,1.14,5.5,1.17,5.92,1.21,6.8,1.15,5.54,1.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,19,R128,5,,2-6 4-6 2-6,J. Fonseca,H. Hurkacz,,,,,H. Hurkacz,J. Fonseca,0,hb71,f0fv,31.0,65.0,1665.0,907.0,28.3,18.8,R,R,196.0,188.0,30.0,,,,1997-02-11,"Wroclaw, Poland",POL,Poland,Two-Handed,81.0,2006-08-21,Rio de janeiro,BRA,Brazil,Two-Handed,81.0,2.0,1.8,2.07,1.85,2.1,1.89,2.03,1.8,2.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,20,R128,5,,6-4 6-2 6-2,M. Fucsovics,T. Schoolkate,,,,,M. Fucsovics,T. Schoolkate,1,f724,s0n0,134.0,127.0,443.0,464.0,33.3,24.2,R,R,188.0,183.0,,,,WC,1992-02-08,"Nyiregyhaza, Hungary",HUN,Hungary,Two-Handed,82.0,2001-02-26,Perth,AUS,Australia,Two-Handed,83.0,1.08,8.0,1.1,8.86,1.11,9.6,1.08,8.03,0.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,21,R128,5,,2-6 6-0 2-6 6-3 6-4,H. Gaston,U. Blanchet,,,,,H. Gaston,U. Blanchet,1,g09o,bv16,74.0,193.0,816.0,289.0,24.7,26.4,L,R,173.0,175.0,,,,Q,2000-09-26,"Toulouse, France",FRA,France,Two-Handed,68.0,1999-01-05,Saint-julien-en-genevois,FRA,France,Two-Handed,71.0,1.44,2.75,1.5,2.8,1.51,2.92,1.46,2.76,1.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,22,R128,5,,4-6 2-6 0-6,M. Gigante,B. Hassan,,,,,B. Hassan,M. Gigante,0,hg94,g0gd,221.0,167.0,253.0,338.0,30.3,23.4,R,L,183.0,180.0,,,Q,Q,1995-02-04,"Merzig, Germany",LBN,Lebanon,Two-Handed,85.0,2002-01-04,Rome,ITA,Italy,Two-Handed,68.0,2.63,1.5,2.69,1.53,2.69,1.56,2.61,1.51,0.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,23,R128,5,,2-6 6-2 3-6 0-6,R. Gasquet,T. Atmane,,,,,R. Gasquet,T. Atmane,1,g628,a0gc,166.0,121.0,339.0,477.0,38.9,23.4,R,L,183.0,193.0,,,WC,WC,1986-06-18,"Beziers, France",FRA,France,One-Handed,79.0,2002-01-09,Saint-Martin-Boulogne,FRA,France,Two-Handed,80.0,2.38,1.57,2.55,1.58,2.56,1.62,2.46,1.56,1.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,24,R128,5,,6-7 3-6 6-3 7-6 5-7,D. Galan,V. Royer,,,,,D. Galan,V. Royer,1,ge33,r0eb,118.0,120.0,482.0,478.0,28.9,24.0,R,R,191.0,188.0,,,LL,WC,1996-06-18,"Bucaramanga, Colombia",COL,Colombia,Two-Handed,72.0,2001-05-29,Neuilly-sur-Seine,FRA,France,Two-Handed,86.0,2.2,1.67,2.07,1.85,2.22,1.89,2.05,1.78,0.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,25,R128,5,,6-4 4-6 4-6 1-6,F. Gomez,A. Kovacevic,,,,,A. Kovacevic,F. Gomez,0,k0az,gj16,80.0,142.0,787.0,413.0,26.7,28.5,R,R,183.0,191.0,,,,LL,1998-08-29,"New York, NY, USA",USA,United States,One-Handed,79.0,1996-11-26,Merlo,ARG,Argentina,Two-Handed,95.0,1.62,2.3,1.65,2.4,1.68,2.44,1.62,2.32,2.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,26,R128,5,,6-4 3-6 4-6 5-7,T. Griekspoor,M. Giron,,,,,M. Giron,T. Griekspoor,0,gc88,gj37,43.0,34.0,1265.0,1485.0,31.8,28.9,R,R,180.0,188.0,,,,,1993-07-24,"Thousand Oaks, CA, USA",USA,United States,Two-Handed,77.0,1996-07-02,"Haarlem, Netherlands",NED,Netherlands,Two-Handed,85.0,3.5,1.3,3.89,1.3,4.2,1.3,3.71,1.28,1.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,27,R128,5,,7-5 3-6 4-6 7-5 6-2,P. Herbert,B. Bonzi,,,,,B. Bonzi,P. Herbert,0,bm95,h996,60.0,149.0,943.0,399.0,29.0,34.2,R,R,183.0,188.0,,,,WC,1996-06-09,"Nimes, France",FRA,France,Two-Handed,82.0,1991-03-18,"Schiltigheim, France",FRA,France,Two-Handed,75.0,1.57,2.38,1.6,2.51,1.63,2.56,1.57,2.44,2.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,28,R128,5,,6-7 1-4,Q. Halys,T. Machac,,,,,Q. Halys,T. Machac,1,hb64,m0fh,50.0,21.0,1024.0,2265.0,28.6,24.6,R,R,191.0,183.0,,21.0,,,1996-10-26,"Bondy, France",FRA,France,Two-Handed,85.0,2000-10-13,"Beroun, Czechia",CZE,Czechia,Two-Handed,74.0,3.0,1.4,3.24,1.4,3.25,1.43,3.05,1.39,0.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,15,R128,5,,3-6 2-6 7-6 3-6,A. Davidovich Fokina,P. Llamas Ruiz,,,,,A. Davidovich Fokina,P. Llamas Ruiz,1,dh50,l0cx,26.0,874.0,1730.0,22.0,26.0,22.6,R,R,180.0,188.0,26.0,,,Q,1999-06-05,"Malaga, Spain",ESP,Spain,Two-Handed,82.0,2002-10-13,Jerez de la frontera,ESP,Spain,Two-Handed,80.0,1.1,7.0,1.13,7.13,1.14,7.6,1.11,6.93,1.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,63,R128,5,,6-7 6-4 3-6 6-2 2-6,A. Walton,M. Marterer,,,,,A. Walton,M. Marterer,1,w09e,mn13,91.0,237.0,653.0,233.0,26.1,29.9,R,L,183.0,188.0,,,,Q,1999-04-17,Brisbane,AUS,Australia,Two-Handed,77.0,1995-06-15,"Nuremberg, Germany",GER,Germany,Two-Handed,78.0,4.0,1.25,3.9,1.3,4.1,1.31,3.82,1.27,2.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,50,R128,5,,7-6 2-6 3-6 1-6,T. Paul,E. Moller,,,,,E. Moller,T. Paul,0,m0k4,pl56,108.0,12.0,536.0,3210.0,21.9,28.0,R,R,183.0,185.0,,12.0,LL,,2003-07-09,Aarhus,DEN,Denmark,Two-Handed,73.0,1997-05-17,"Voorhees, NJ, USA",USA,United States,Two-Handed,82.0,7.0,1.1,6.45,1.15,7.2,1.15,6.52,1.12,0.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,65,R64,5,,1-6 6-4 1-6 2-6,C. Alcaraz,F. Marozsan,,,,,C. Alcaraz,F. Marozsan,1,a0e2,m0ci,2.0,56.0,8850.0,975.0,22.1,25.6,R,R,183.0,193.0,2.0,,,,2003-05-05,"El Palmar, Murcia, Spain",ESP,Spain,Two-Handed,74.0,1999-10-08,"Budapest, Hungary",HUN,Hungary,Two-Handed,75.0,1.03,15.0,1.03,19.15,1.03,26.0,1.02,15.56,3.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,98,R32,5,,6-4 3-6 3-6 2-6,D. Altmaier,H. Medjedovic,,,,,D. Altmaier,H. Medjedovic,1,ae14,m0jf,66.0,77.0,906.0,811.0,26.7,21.9,R,R,188.0,188.0,,,,,1998-09-12,"Kempen, Germany",GER,Germany,One-Handed,80.0,2003-07-18,"Novi Pazar, Serbia",SRB,Serbia,Two-Handed,86.0,2.5,1.53,2.49,1.61,2.56,1.62,2.44,1.56,5.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,99,R32,5,,7-5 6-1 6-2,A. Bublik,H. Rocha,,,,,A. Bublik,H. Rocha,1,bk92,r0go,51.0,201.0,1005.0,278.0,27.9,21.1,R,R,196.0,180.0,,,,Q,1997-06-17,"Gatchina, Russia",KAZ,Kazakhstan,Two-Handed,82.0,2004-04-06,Porto,POR,Portugal,Two-Handed,83.0,1.3,3.5,1.33,3.65,1.37,3.7,1.31,3.48,6.0,2025
atp,2025-05-25,2025-520,Roland Garros,french open,GS,Clay,128,100,R32,5,,2-6 4-6 2-6,J. Draper,J. Fonseca,,,,,J. Draper,J. Fonseca,1,d0co,f0fv,5.0,65.0,4610.0,907.0,23.4,18.8,L,R,193.0,188.0,5.0,,,,2001-12-22,"Sutton, England",GBR,Great Britain,Two-Handed,85.0,2006-08-21,Rio de janeiro,BRA,Brazil,Two-Handed,81.0,1.5,2.63,1.43,3.06,1.52,3.06,1.46,2.76,6.0,2025
