tour,event_date,tourney_id,tourney_name,tournament_seed,tourney_level,surface,draw_size,match_num,round,best_of,minutes,score,winner,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,player_a,player_b,target,player_a_id,player_b_id,player_a_rank,player_b_rank,player_a_rank_points,player_b_rank_points,player_a_age,player_b_age,player_a_hand,player_b_hand,player_a_height_cm,player_b_height_cm,player_a_seed,player_b_seed,player_a_entry,player_b_entry,b365_a,b365_b,ps_a,ps_b,max_a,max_b,avg_a,avg_b,odds_date_diff,year,fighter_a,fighter_b,best_of_5,surface_is_hard,surface_is_clay,surface_is_grass,surface_is_carpet,a_h2h_wins,b_h2h_wins,diff_h2h_wins,same_hand,a_elo,a_surface_elo,a_recent_form,a_surface_win_rate,a_num_matches,a_days_since_last_match,a_matches_last_7d,a_matches_last_30d,a_rank,a_rank_trend,a_age,a_is_left_handed,b_elo,b_surface_elo,b_recent_form,b_surface_win_rate,b_num_matches,b_days_since_last_match,b_matches_last_7d,b_matches_last_30d,b_rank,b_rank_trend,b_age,b_is_left_handed,diff_elo,diff_surface_elo,diff_recent_form,diff_surface_win_rate,diff_num_matches,diff_days_since_last_match,diff_matches_last_7d,diff_matches_last_30d,diff_rank,diff_rank_trend,diff_age,diff_is_left_handed,prob_a,prob_b,predicted_winner,confidence,fold,fold_start_date,fold_end_date,b365_a_odds,b365_b_odds,ps_a_odds,ps_b_odds,max_a_odds,max_b_odds,avg_a_odds,avg_b_odds,b365_imp_a,b365_imp_b,b365_fair_a,b365_fair_b,ps_imp_a,ps_imp_b,ps_fair_a,ps_fair_b,avg_imp_a,avg_imp_b,avg_fair_a,avg_fair_b,max_imp_a,max_imp_b,max_fair_a,max_fair_b
atp,2023-02-06,2023-0424,Dallas,dallas,A,Hard,32.0,279,R32,3,86.0,6-1 7-5,Jordan Thompson,Denis Kudla,84.0,92.0,604.0,573.0,Denis Kudla,Jordan Thompson,0,106045,111442,92.0,84.0,573.0,604.0,30.4,28.7,R,R,180.0,183.0,,,,,2.1,1.73,2.2,1.74,2.23,1.8,2.11,1.72,1.0,2023,Denis Kudla,Jordan Thompson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1431.419950224804,1465.3506116118033,0.6,0.3684210526315789,25,3.0,1.0,3.0,92.0,11.0,30.4,0.0,1425.6226747375758,1468.4355380090287,0.4,0.4285714285714285,30,21.0,0.0,1.0,84.0,1.3333333333333286,28.7,0.0,5.797275487228035,-3.084926397225445,0.1999999999999999,-0.0601503759398496,-5,-18.0,1.0,2.0,8.0,9.666666666666671,1.6999999999999993,0.0,0.5223759313537032,0.4776240686462968,a,0.5223759313537032,0,2023-01-01,2023-07-01,2.1,1.73,2.2,1.74,2.23,1.8,2.11,1.72,0.47619047619047616,0.5780346820809249,0.4516971279373368,0.5483028720626633,0.45454545454545453,0.5747126436781609,0.4416243654822335,0.5583756345177665,0.47393364928909953,0.5813953488372093,0.44908616187989553,0.5509138381201044,0.4484304932735426,0.5555555555555556,0.4466501240694789,0.5533498759305211
atp,2023-02-06,2023-0424,Dallas,dallas,A,Hard,32.0,292,R16,3,67.0,6-4 6-3,Marcos Giron,Oscar Otte,55.0,80.0,841.0,666.0,Marcos Giron,Oscar Otte,1,106218,106214,55.0,80.0,841.0,666.0,29.5,29.5,R,R,180.0,193.0,7.0,,,,1.5,2.63,1.54,2.66,1.57,2.7,1.51,2.54,4.0,2023,Marcos Giron,Oscar Otte,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1521.4394972189473,1505.7272315108887,0.6,0.4444444444444444,52,0.0,1.0,5.0,55.0,2.0,29.5,0.0,1448.949879505655,1414.7404876936394,0.4,0.2758620689655172,49,0.0,2.0,3.0,80.0,-2.0,29.5,0.0,72.48961771329232,90.98674381724936,0.1999999999999999,0.1685823754789271,3,0.0,-1.0,2.0,-25.0,4.0,0.0,0.0,0.6158447492251505,0.38415525077484947,a,0.6158447492251505,0,2023-01-01,2023-07-01,1.5,2.63,1.54,2.66,1.57,2.7,1.51,2.54,0.6666666666666666,0.3802281368821293,0.6368038740920097,0.36319612590799033,0.6493506493506493,0.37593984962406013,0.6333333333333333,0.36666666666666664,0.6622516556291391,0.39370078740157477,0.6271604938271605,0.37283950617283945,0.6369426751592356,0.37037037037037035,0.6323185011709602,0.36768149882903983
wta,2023-02-06,2023-528,Linz,linz,I,Hard,32.0,277,R32,3,129.0,2-6 6-3 6-4,Anastasia Potapova,Lucia Bronzetti,44.0,66.0,1179.0,896.0,Anastasia Potapova,Lucia Bronzetti,1,215713,214459,44.0,66.0,1179.0,896.0,21.8,24.1,R,R,175.0,,8.0,,,,1.4,3.0,1.41,3.11,1.42,3.21,1.38,2.97,1.0,2023,Anastasia Potapova,Lucia Bronzetti,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1559.1194515885286,1506.229351532292,0.6,0.4838709677419355,46,7.0,3.0,5.0,44.0,-1.0,21.8,0.0,1468.9696309482144,1471.9136939566713,0.2,0.4117647058823529,32,21.0,0.0,2.0,66.0,-14.0,24.1,0.0,90.14982064031416,34.31565757562066,0.3999999999999999,0.0721062618595825,14,-14.0,3.0,3.0,-22.0,13.0,-2.3000000000000007,0.0,0.6480709812891667,0.3519290187108333,a,0.6480709812891667,0,2023-01-01,2023-07-01,1.4,3.0,1.41,3.11,1.42,3.21,1.38,2.97,0.7142857142857143,0.3333333333333333,0.6818181818181818,0.3181818181818181,0.7092198581560284,0.3215434083601286,0.6880530973451328,0.31194690265486724,0.7246376811594204,0.33670033670033667,0.6827586206896552,0.31724137931034474,0.7042253521126761,0.3115264797507788,0.6933045356371491,0.30669546436285094
atp,2023-02-06,2023-0375,Montpellier,montpellier,A,Hard,32.0,290,R16,3,77.0,6-4 6-4,Maxime Cressy,Emil Ruusuvuori,51.0,53.0,857.0,846.0,Emil Ruusuvuori,Maxime Cressy,0,200325,202195,53.0,51.0,846.0,857.0,23.8,25.7,R,R,188.0,201.0,7.0,,,,1.44,2.75,1.5,2.82,1.57,2.87,1.45,2.71,3.0,2023,Emil Ruusuvuori,Maxime Cressy,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1580.9430101051007,1571.4338937657176,0.8,0.5833333333333334,71,0.0,3.0,6.0,53.0,-6.666666666666664,23.8,0.0,1535.4735194389305,1492.8720921906806,0.4,0.4864864864864865,56,0.0,1.0,3.0,51.0,-6.666666666666664,25.7,0.0,45.46949066617026,78.56180157503695,0.4,0.0968468468468468,15,0.0,2.0,3.0,2.0,0.0,-1.8999999999999984,0.0,0.575971002959622,0.42402899704037794,a,0.575971002959622,0,2023-01-01,2023-07-01,1.44,2.75,1.5,2.82,1.57,2.87,1.45,2.71,0.6944444444444444,0.36363636363636365,0.6563245823389022,0.3436754176610979,0.6666666666666666,0.3546099290780142,0.6527777777777778,0.34722222222222227,0.6896551724137931,0.36900369003690037,0.6514423076923078,0.34855769230769235,0.6369426751592356,0.3484320557491289,0.6463963963963965,0.3536036036036036
wta,2023-02-06,2023-2088,Abu Dhabi,abu dhabi,P,Hard,32.0,298,SF,3,92.0,6-2 6-3,Belinda Bencic,Beatriz Haddad Maia,9.0,14.0,2905.0,2195.0,Beatriz Haddad Maia,Belinda Bencic,0,206242,202505,14.0,9.0,2195.0,2905.0,26.6,25.9,L,R,185.0,175.0,6.0,2.0,,,2.75,1.44,2.97,1.45,3.03,1.48,2.8,1.42,5.0,2023,Beatriz Haddad Maia,Belinda Bencic,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1672.5690446541107,1598.2526138108358,0.6,0.6086956521739131,65,0.0,3.0,7.0,14.0,0.0,26.6,1.0,1767.4464038732965,1679.5064318017785,0.8,0.717391304347826,71,0.0,2.0,10.0,9.0,0.3333333333333339,25.9,0.0,-94.87735921918556,-81.25381799094271,-0.2,-0.1086956521739129,-6,0.0,1.0,-3.0,5.0,-0.3333333333333339,0.7000000000000028,1.0,0.37395182049066245,0.6260481795093377,b,0.6260481795093377,0,2023-01-01,2023-07-01,2.75,1.44,2.97,1.45,3.03,1.48,2.8,1.42,0.36363636363636365,0.6944444444444444,0.3436754176610979,0.6563245823389022,0.33670033670033667,0.6896551724137931,0.3280542986425339,0.6719457013574661,0.35714285714285715,0.7042253521126761,0.33649289099526064,0.6635071090047394,0.33003300330033003,0.6756756756756757,0.328159645232816,0.6718403547671841
wta,2023-02-06,2023-2088,Abu Dhabi,abu dhabi,P,Hard,32.0,280,R32,3,75.0,6-0 6-2,Elise Mertens,Martina Trevisan,32.0,25.0,1339.0,1572.0,Elise Mertens,Martina Trevisan,1,210722,203354,32.0,25.0,1339.0,1572.0,27.2,29.2,R,L,179.0,160.0,,,,,1.29,3.75,1.28,4.06,1.29,4.12,1.26,3.77,0.0,2023,Elise Mertens,Martina Trevisan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.1312127493602,1542.1605949920936,0.4,0.5526315789473685,51,21.0,0.0,4.0,32.0,0.0,27.2,0.0,1512.5454479258858,1477.058301447355,0.2,0.3809523809523809,40,21.0,0.0,1.0,25.0,0.0,29.2,1.0,63.58576482347439,65.10229354473859,0.2,0.1716791979949875,11,0.0,0.0,3.0,7.0,0.0,-2.0,-1.0,0.6052990727872493,0.39470092721275074,a,0.6052990727872493,0,2023-01-01,2023-07-01,1.29,3.75,1.28,4.06,1.29,4.12,1.26,3.77,0.7751937984496123,0.26666666666666666,0.744047619047619,0.25595238095238093,0.78125,0.24630541871921185,0.7602996254681649,0.23970037453183526,0.7936507936507936,0.26525198938992045,0.7495029821073559,0.25049701789264417,0.7751937984496123,0.24271844660194175,0.7615526802218114,0.23844731977818856
atp,2023-02-06,2023-0375,Montpellier,montpellier,A,Hard,32.0,296,QF,3,104.0,7-6(2) 6-4,Maxime Cressy,Borna Coric,51.0,23.0,857.0,1770.0,Borna Coric,Maxime Cressy,0,106432,202195,23.0,51.0,1770.0,857.0,26.2,25.7,R,R,188.0,201.0,3.0,,,,1.36,3.2,1.39,3.26,1.43,3.26,1.36,3.07,4.0,2023,Borna Coric,Maxime Cressy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1675.761739764831,1628.5962240996837,0.6,0.6875,39,0.0,3.0,4.0,23.0,0.0,26.2,0.0,1553.5555935746966,1507.5402016212315,0.6,0.5,57,0.0,2.0,4.0,51.0,-3.333333333333336,25.7,0.0,122.2061461901344,121.05602247845218,0.0,0.1875,-18,0.0,1.0,0.0,-28.0,3.333333333333336,0.5,0.0,0.6838237802689199,0.3161762197310801,a,0.6838237802689199,0,2023-01-01,2023-07-01,1.36,3.2,1.39,3.26,1.43,3.26,1.36,3.07,0.7352941176470588,0.3125,0.7017543859649122,0.2982456140350877,0.7194244604316548,0.3067484662576687,0.7010752688172044,0.2989247311827957,0.7352941176470588,0.32573289902280134,0.6930022573363431,0.3069977426636569,0.6993006993006994,0.3067484662576687,0.6950959488272921,0.30490405117270786
atp,2023-02-06,2023-0375,Montpellier,montpellier,A,Hard,32.0,297,QF,3,112.0,7-6(2) 7-6(5),Holger Rune,Gregoire Barrere,9.0,75.0,3046.0,713.0,Gregoire Barrere,Holger Rune,0,106296,208029,75.0,9.0,713.0,3046.0,28.9,19.7,R,R,183.0,188.0,,1.0,,,4.5,1.2,5.36,1.19,5.54,1.21,4.82,1.18,4.0,2023,Gregoire Barrere,Holger Rune,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1502.1710416246838,1509.002001939651,0.6,0.5714285714285714,10,0.0,2.0,5.0,75.0,2.6666666666666714,28.9,0.0,1749.7675726474054,1680.7044673767489,0.8,0.6829268292682927,67,0.0,3.0,7.0,9.0,0.0,19.7,0.0,-247.5965310227216,-171.70246543709754,-0.2,-0.1114982578397213,-57,0.0,-1.0,-2.0,66.0,2.6666666666666714,9.2,0.0,0.1944336832412749,0.805566316758725,b,0.805566316758725,0,2023-01-01,2023-07-01,4.5,1.2,5.36,1.19,5.54,1.21,4.82,1.18,0.2222222222222222,0.8333333333333334,0.21052631578947367,0.7894736842105263,0.18656716417910446,0.8403361344537815,0.1816793893129771,0.818320610687023,0.20746887966804978,0.8474576271186441,0.19666666666666663,0.8033333333333333,0.18050541516245489,0.8264462809917356,0.17925925925925926,0.8207407407407408
atp,2023-02-06,2023-0375,Montpellier,montpellier,A,Hard,32.0,300,F,3,96.0,7-6(3) 6-3,Jannik Sinner,Maxime Cressy,17.0,51.0,2195.0,857.0,Jannik Sinner,Maxime Cressy,1,206173,202195,17.0,51.0,2195.0,857.0,21.4,25.7,R,R,191.0,201.0,2.0,,,,1.3,3.5,1.33,3.69,1.35,4.03,1.3,3.5,6.0,2023,Jannik Sinner,Maxime Cressy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1732.478353675466,1663.0274803806549,0.8,0.7727272727272727,68,0.0,2.0,6.0,17.0,-0.3333333333333321,21.4,0.0,1598.6175773593347,1540.8283747473477,0.8,0.525,59,0.0,4.0,6.0,51.0,0.0,25.7,0.0,133.86077631613125,122.199105633307,0.0,0.2477272727272726,9,0.0,-2.0,0.0,-34.0,-0.3333333333333321,-4.300000000000001,0.0,0.6993822894574908,0.30061771054250913,a,0.6993822894574908,0,2023-01-01,2023-07-01,1.3,3.5,1.33,3.69,1.35,4.03,1.3,3.5,0.7692307692307692,0.2857142857142857,0.7291666666666667,0.27083333333333337,0.7518796992481203,0.2710027100271003,0.7350597609561753,0.26494023904382474,0.7692307692307692,0.2857142857142857,0.7291666666666667,0.27083333333333337,0.7407407407407407,0.24813895781637715,0.7490706319702602,0.25092936802973975
wta,2023-02-06,2023-2088,Abu Dhabi,abu dhabi,P,Hard,32.0,271,R32,3,113.0,6-2 1-6 6-2,Marta Kostyuk,Sorana Cirstea,57.0,63.0,960.0,906.0,Marta Kostyuk,Sorana Cirstea,1,216146,201514,57.0,63.0,960.0,906.0,20.6,32.8,R,R,175.0,176.0,,,WC,WC,1.57,2.38,1.62,2.43,1.7,2.51,1.58,2.35,0.0,2023,Marta Kostyuk,Sorana Cirstea,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1587.0764392738788,1556.1091770966427,0.6,0.5555555555555556,46,7.0,3.0,6.0,57.0,3.0,20.6,0.0,1513.2047269482694,1496.4171196056543,0.2,0.5,45,21.0,0.0,2.0,63.0,-19.666666666666664,32.8,0.0,73.87171232560945,59.69205749098842,0.3999999999999999,0.0555555555555555,1,-14.0,3.0,4.0,-6.0,22.666666666666664,-12.199999999999996,0.0,0.6214064395184155,0.37859356048158455,a,0.6214064395184155,0,2023-01-01,2023-07-01,1.57,2.38,1.62,2.43,1.7,2.51,1.58,2.35,0.6369426751592356,0.42016806722689076,0.6025316455696202,0.39746835443037976,0.6172839506172839,0.4115226337448559,0.6,0.39999999999999997,0.6329113924050632,0.425531914893617,0.5979643765903307,0.4020356234096692,0.5882352941176471,0.39840637450199207,0.5961995249406176,0.40380047505938244
wta,2023-02-06,2023-2088,Abu Dhabi,abu dhabi,P,Hard,32.0,272,R32,3,140.0,6-4 6-7(5) 6-1,Shelby Rogers,Leylah Fernandez,46.0,39.0,1062.0,1258.0,Leylah Fernandez,Shelby Rogers,0,220367,201603,39.0,46.0,1258.0,1062.0,20.4,30.3,L,R,168.0,175.0,,,Q,Q,1.57,2.38,1.6,2.48,1.62,2.6,1.55,2.41,1.0,2023,Leylah Fernandez,Shelby Rogers,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1572.1760046135814,1535.8500826669072,0.6,0.5714285714285714,38,21.0,0.0,2.0,39.0,1.0,20.4,1.0,1517.7713010892617,1500.3214434382066,0.2,0.4827586206896552,43,21.0,0.0,3.0,46.0,5.666666666666664,30.3,0.0,54.40470352431976,35.52863922870051,0.3999999999999999,0.0886699507389162,-5,0.0,0.0,-1.0,-7.0,-4.666666666666664,-9.900000000000002,1.0,0.5944959383986546,0.40550406160134533,a,0.5944959383986546,0,2023-01-01,2023-07-01,1.57,2.38,1.6,2.48,1.62,2.6,1.55,2.41,0.6369426751592356,0.42016806722689076,0.6025316455696202,0.39746835443037976,0.625,0.40322580645161293,0.6078431372549019,0.39215686274509803,0.6451612903225806,0.41493775933609955,0.6085858585858586,0.3914141414141414,0.6172839506172839,0.3846153846153846,0.6161137440758293,0.3838862559241706
wta,2023-02-06,2023-2088,Abu Dhabi,abu dhabi,P,Hard,32.0,273,R32,3,141.0,4-6 7-6(4) 6-4,Anett Kontaveit,Shuai Zhang,18.0,23.0,1909.0,1710.0,Anett Kontaveit,Shuai Zhang,1,204426,201533,18.0,23.0,1909.0,1710.0,27.1,34.0,R,R,174.0,177.0,7.0,,,,1.5,2.63,1.56,2.58,1.56,2.65,1.5,2.54,0.0,2023,Anett Kontaveit,Shuai Zhang,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1560.585658566547,1560.155321657999,0.2,0.6285714285714286,46,21.0,0.0,3.0,18.0,0.3333333333333321,27.1,0.0,1595.741636304131,1549.0641099976672,0.6,0.55,61,7.0,2.0,6.0,23.0,-0.3333333333333321,34.0,0.0,-35.15597773758395,11.09121166033151,-0.3999999999999999,0.0785714285714285,-15,14.0,-2.0,-3.0,-5.0,0.6666666666666643,-6.899999999999999,0.0,0.45579483842678253,0.5442051615732175,b,0.5442051615732175,0,2023-01-01,2023-07-01,1.5,2.63,1.56,2.58,1.56,2.65,1.5,2.54,0.6666666666666666,0.3802281368821293,0.6368038740920097,0.36319612590799033,0.641025641025641,0.38759689922480617,0.6231884057971014,0.37681159420289856,0.6666666666666666,0.39370078740157477,0.6287128712871286,0.37128712871287123,0.641025641025641,0.37735849056603776,0.6294536817102138,0.3705463182897863
wta,2023-02-06,2023-2088,Abu Dhabi,abu dhabi,P,Hard,32.0,275,R32,3,47.0,6-1 6-3,Karolina Pliskova,Ysaline Bonaventure,20.0,96.0,1880.0,684.0,Karolina Pliskova,Ysaline Bonaventure,1,201662,204434,20.0,96.0,1880.0,684.0,30.8,28.4,R,L,184.0,178.0,,,,LL,1.22,4.33,1.23,4.57,1.25,4.81,1.21,4.25,1.0,2023,Karolina Pliskova,Ysaline Bonaventure,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.3430938492468,1527.5345739022257,0.8,0.5161290322580645,49,21.0,0.0,6.0,20.0,11.0,30.8,0.0,1481.632209822463,1486.540161263042,0.2,0.4615384615384615,14,7.0,1.0,4.0,96.0,-3.0,28.4,1.0,84.71088402678379,40.99441263918334,0.6000000000000001,0.0545905707196029,35,14.0,-1.0,2.0,-76.0,14.0,2.400000000000002,-1.0,0.6394591171344974,0.3605408828655027,a,0.6394591171344974,0,2023-01-01,2023-07-01,1.22,4.33,1.23,4.57,1.25,4.81,1.21,4.25,0.819672131147541,0.23094688221709006,0.7801801801801801,0.2198198198198198,0.8130081300813008,0.2188183807439825,0.7879310344827586,0.2120689655172414,0.8264462809917356,0.23529411764705882,0.7783882783882784,0.22161172161172163,0.8,0.2079002079002079,0.7937293729372937,0.20627062706270627
wta,2023-02-06,2023-2088,Abu Dhabi,abu dhabi,P,Hard,32.0,276,R32,3,100.0,7-6(2) 6-2,Yulia Putintseva,Bianca Andreescu,45.0,37.0,1114.0,1301.0,Bianca Andreescu,Yulia Putintseva,0,215370,201709,37.0,45.0,1301.0,1114.0,22.6,28.0,R,R,170.0,163.0,,,,Q,1.62,2.3,1.57,2.54,1.63,2.61,1.56,2.38,1.0,2023,Bianca Andreescu,Yulia Putintseva,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1637.838308470304,1567.7353534937492,0.8,0.6190476190476191,39,7.0,3.0,5.0,37.0,5.0,22.6,0.0,1495.0503799804433,1469.2627099914196,0.4,0.4,47,7.0,1.0,6.0,45.0,1.0,28.0,0.0,142.78792848986086,98.47264350232967,0.4,0.219047619047619,-8,0.0,2.0,-1.0,-8.0,4.0,-5.399999999999999,0.0,0.7136940654879289,0.286305934512071,a,0.7136940654879289,0,2023-01-01,2023-07-01,1.62,2.3,1.57,2.54,1.63,2.61,1.56,2.38,0.6172839506172839,0.4347826086956522,0.586734693877551,0.413265306122449,0.6369426751592356,0.39370078740157477,0.6180048661800486,0.3819951338199513,0.641025641025641,0.42016806722689076,0.6040609137055837,0.39593908629441626,0.6134969325153374,0.3831417624521073,0.6155660377358491,0.38443396226415094
wta,2023-02-06,2023-2088,Abu Dhabi,abu dhabi,P,Hard,32.0,277,R32,3,146.0,4-6 6-3 6-0,Beatriz Haddad Maia,Marie Bouzkova,14.0,26.0,2195.0,1521.0,Beatriz Haddad Maia,Marie Bouzkova,1,206242,213631,14.0,26.0,2195.0,1521.0,26.6,24.5,L,R,185.0,180.0,6.0,,,,1.8,2.0,1.8,2.11,1.85,2.11,1.77,2.01,1.0,2023,Beatriz Haddad Maia,Marie Bouzkova,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1627.57588755786,1562.760463521261,0.6,0.5813953488372093,62,21.0,0.0,4.0,14.0,0.6666666666666661,26.6,1.0,1621.4410919253542,1583.109484334083,0.4,0.6666666666666666,44,21.0,0.0,3.0,26.0,0.0,24.5,0.0,6.134795632505984,-20.34902081282189,0.1999999999999999,-0.0852713178294573,18,0.0,0.0,1.0,-12.0,0.6666666666666661,2.1000000000000014,1.0,0.5247590078902142,0.47524099210978576,a,0.5247590078902142,0,2023-01-01,2023-07-01,1.8,2.0,1.8,2.11,1.85,2.11,1.77,2.01,0.5555555555555556,0.5,0.5263157894736842,0.47368421052631576,0.5555555555555556,0.47393364928909953,0.5396419437340153,0.46035805626598464,0.5649717514124294,0.49751243781094534,0.5317460317460317,0.46825396825396826,0.5405405405405405,0.47393364928909953,0.5328282828282829,0.46717171717171724
atp,2023-02-06,2023-0375,Montpellier,montpellier,A,Hard,32.0,299,SF,3,159.0,7-5 6-7(3) 7-6(4),Maxime Cressy,Holger Rune,51.0,9.0,857.0,3046.0,Holger Rune,Maxime Cressy,0,208029,202195,9.0,51.0,3046.0,857.0,19.7,25.7,R,R,188.0,201.0,1.0,,,,1.25,4.0,1.26,4.37,1.28,4.37,1.24,4.05,5.0,2023,Holger Rune,Maxime Cressy,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1755.9702974026263,1687.2139502258606,0.8,0.6904761904761905,68,0.0,4.0,8.0,9.0,0.0,19.7,0.0,1574.962243224344,1523.559961663222,0.8,0.5128205128205128,58,0.0,3.0,5.0,51.0,0.0,25.7,0.0,181.00805417828224,163.6539885626387,0.0,0.1776556776556777,10,0.0,1.0,3.0,-42.0,0.0,-6.0,0.0,0.7533772645404623,0.2466227354595377,a,0.7533772645404623,0,2023-01-01,2023-07-01,1.25,4.0,1.26,4.37,1.28,4.37,1.24,4.05,0.8,0.25,0.7619047619047619,0.23809523809523808,0.7936507936507936,0.22883295194508008,0.7761989342806394,0.22380106571936056,0.8064516129032259,0.2469135802469136,0.7655954631379962,0.23440453686200377,0.78125,0.22883295194508008,0.7734513274336283,0.22654867256637168
wta,2023-02-06,2023-2088,Abu Dhabi,abu dhabi,P,Hard,32.0,296,QF,3,83.0,6-3 6-3,Liudmila Samsonova,Veronika Kudermetova,19.0,11.0,1905.0,2740.0,Liudmila Samsonova,Veronika Kudermetova,1,214643,206368,19.0,11.0,1905.0,2740.0,24.2,25.7,R,R,180.0,175.0,8.0,4.0,,,2.2,1.67,2.24,1.73,2.31,1.73,2.21,1.64,4.0,2023,Liudmila Samsonova,Veronika Kudermetova,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1683.5462127446335,1639.8526876463884,0.6,0.7073170731707317,52,0.0,2.0,5.0,19.0,0.3333333333333321,24.2,0.0,1683.3203490982178,1620.5654028583162,0.8,0.6595744680851063,63,0.0,1.0,5.0,11.0,-1.333333333333334,25.7,0.0,0.2258636464157462,19.28728478807216,-0.2,0.0477426050856253,-11,0.0,1.0,0.0,8.0,1.666666666666666,-1.5,0.0,0.5111018810786191,0.488898118921381,a,0.5111018810786191,0,2023-01-01,2023-07-01,2.2,1.67,2.24,1.73,2.31,1.73,2.21,1.64,0.45454545454545453,0.5988023952095809,0.43152454780361754,0.5684754521963824,0.4464285714285714,0.5780346820809249,0.43576826196473545,0.5642317380352645,0.45248868778280543,0.6097560975609756,0.42597402597402595,0.574025974025974,0.4329004329004329,0.5780346820809249,0.42821782178217827,0.5717821782178218
wta,2023-02-06,2023-2088,Abu Dhabi,abu dhabi,P,Hard,32.0,289,R16,3,193.0,6-4 6-7(5) 7-6(4),Beatriz Haddad Maia,Yulia Putintseva,14.0,45.0,2195.0,1114.0,Beatriz Haddad Maia,Yulia Putintseva,1,206242,201709,14.0,45.0,2195.0,1114.0,26.6,28.0,L,R,185.0,163.0,6.0,,,Q,1.5,2.63,1.58,2.51,1.64,2.8,1.53,2.49,3.0,2023,Beatriz Haddad Maia,Yulia Putintseva,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643.293399136117,1575.4624912508768,0.6,0.5909090909090909,63,0.0,1.0,5.0,14.0,0.3333333333333339,26.6,1.0,1517.2792066356956,1484.5755970145412,0.4,0.4230769230769231,48,0.0,2.0,7.0,45.0,0.3333333333333357,28.0,0.0,126.01419250042136,90.8868942363356,0.1999999999999999,0.1678321678321678,15,0.0,-1.0,-2.0,-31.0,-1.7763568394002505e-15,-1.3999999999999986,1.0,0.6923758045711482,0.3076241954288518,a,0.6923758045711482,0,2023-01-01,2023-07-01,1.5,2.63,1.58,2.51,1.64,2.8,1.53,2.49,0.6666666666666666,0.3802281368821293,0.6368038740920097,0.36319612590799033,0.6329113924050632,0.39840637450199207,0.6136919315403423,0.38630806845965776,0.6535947712418301,0.4016064257028112,0.6194029850746269,0.38059701492537307,0.6097560975609756,0.35714285714285715,0.6306306306306306,0.3693693693693694
wta,2023-02-06,2023-2088,Abu Dhabi,abu dhabi,P,Hard,32.0,279,R32,3,74.0,6-1 6-4,Barbora Krejcikova,Elena Gabriela Ruse,30.0,148.0,1410.0,436.0,Barbora Krejcikova,Elena Gabriela Ruse,1,206252,211817,30.0,148.0,1410.0,436.0,27.1,25.2,R,R,178.0,,,,,Q,1.17,5.0,1.21,4.88,1.21,5.5,1.18,4.76,1.0,2023,Barbora Krejcikova,Elena Gabriela Ruse,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1658.1351664277777,1624.5833557837284,0.6,0.6756756756756757,46,21.0,0.0,6.0,30.0,-7.0,27.1,0.0,1413.9713954423091,1467.659398816461,0.4,0.4,31,7.0,1.0,1.0,148.0,-22.66666666666667,25.2,0.0,244.16377098546852,156.9239569672677,0.1999999999999999,0.2756756756756756,15,14.0,-1.0,5.0,-118.0,15.666666666666671,1.900000000000002,0.0,0.8199584868186438,0.18004151318135614,a,0.8199584868186438,0,2023-01-01,2023-07-01,1.17,5.0,1.21,4.88,1.21,5.5,1.18,4.76,0.8547008547008548,0.2,0.8103727714748785,0.18962722852512157,0.8264462809917356,0.20491803278688525,0.8013136288998358,0.1986863711001642,0.8474576271186441,0.21008403361344538,0.8013468013468014,0.19865319865319864,0.8264462809917356,0.18181818181818182,0.819672131147541,0.18032786885245902
