tour,event_date,tourney_id,tourney_name,tournament_seed,tourney_level,surface,draw_size,match_num,round,best_of,minutes,score,winner,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,player_a,player_b,target,player_a_id,player_b_id,player_a_rank,player_b_rank,player_a_rank_points,player_b_rank_points,player_a_age,player_b_age,player_a_hand,player_b_hand,player_a_height_cm,player_b_height_cm,player_a_seed,player_b_seed,player_a_entry,player_b_entry,fighter_a,fighter_b,best_of_5,surface_is_hard,surface_is_clay,surface_is_grass,surface_is_carpet,a_h2h_wins,b_h2h_wins,diff_h2h_wins,same_hand,a_elo,a_surface_elo,a_recent_form,a_surface_win_rate,a_num_matches,a_days_since_last_match,a_matches_last_7d,a_matches_last_30d,a_rank,a_rank_trend,a_age,a_is_left_handed,b_elo,b_surface_elo,b_recent_form,b_surface_win_rate,b_num_matches,b_days_since_last_match,b_matches_last_7d,b_matches_last_30d,b_rank,b_rank_trend,b_age,b_is_left_handed,diff_elo,diff_surface_elo,diff_recent_form,diff_surface_win_rate,diff_num_matches,diff_days_since_last_match,diff_matches_last_7d,diff_matches_last_30d,diff_rank,diff_rank_trend,diff_age,diff_is_left_handed
wta,2026-02-23,2026-2082,Austin,austin,WTA 250,Hard,32,27,QF,3,,6-1 5-7 7-5,Peyton Stearns,Oksana Selekhmeteva,,,,,Oksana Selekhmeteva,Peyton Stearns,0,329199,327573,,,,,,,,,,,,4.0,,,Oksana Selekhmeteva,Peyton Stearns,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.9207404805031,1553.0465498918825,0.6,0.631578947368421,59,0.0,2.0,3.0,248.0,0.0,21.5,1.0,1594.1354934194007,1494.4076652904184,0.6,0.4027777777777778,113,0.0,2.0,2.0,46.0,0.6666666666666643,22.9,0.0,56.78524706110238,58.63888460146404,0.0,0.22880116959064323,-54,0.0,0.0,1.0,202.0,-0.6666666666666643,-1.3999999999999986,1.0
wta,2026-02-23,2026-2082,Austin,austin,WTA 250,Hard,32,28,QF,3,,7-6(5) 6-4,Ashlyn Krueger,Yue Yuan,,,,,Ashlyn Krueger,Yue Yuan,1,329409,324325,,,,,,,,,,,,,,,Ashlyn Krueger,Yue Yuan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1551.85271696107,1522.4110127050058,0.4,0.44155844155844154,105,0.0,3.0,4.0,65.0,1.0,20.4,0.0,1560.4902863508125,1539.8430755623942,0.6,0.5164835164835165,119,0.0,3.0,6.0,45.0,0.0,26.0,0.0,-8.637569389742566,-17.432062857388473,-0.19999999999999996,-0.074925074925075,-14,0.0,0.0,-2.0,20.0,1.0,-5.600000000000001,0.0
wta,2026-02-23,2026-2082,Austin,austin,WTA 250,Hard,32,29,SF,3,,6-3 3-6 6-2,Peyton Stearns,Kimberly Birrell,,,,,Kimberly Birrell,Peyton Stearns,0,320728,327573,,,,,,,,,,,,4.0,,,Kimberly Birrell,Peyton Stearns,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1610.798516726747,1568.981418183335,0.8,0.4838709677419355,85,0.0,3.0,3.0,115.0,0.0,26.5,0.0,1612.7275115042464,1508.4139665732162,0.8,0.410958904109589,114,0.0,3.0,3.0,46.0,0.6666666666666643,22.9,0.0,-1.9289947774993834,60.56745161011895,0.0,0.07291206363234648,-29,0.0,0.0,0.0,69.0,-0.6666666666666643,3.6000000000000014,0.0
wta,2026-02-23,2026-2082,Austin,austin,WTA 250,Hard,32,30,SF,3,,7-6(6) 6-3,Taylor Townsend,Ashlyn Krueger,,,,,Ashlyn Krueger,Taylor Townsend,0,329409,318609,,,,,,,,,,,,,,,Ashlyn Krueger,Taylor Townsend,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.2504098013683,1535.01259011097,0.6,0.44871794871794873,106,0.0,4.0,5.0,65.0,1.0,20.4,0.0,1689.2680264903984,1638.2522246843255,0.8,0.5714285714285714,70,0.0,3.0,3.0,69.0,-11.333333333333336,28.5,1.0,-121.01761668903009,-103.23963457335549,-0.20000000000000007,-0.12271062271062266,36,0.0,1.0,2.0,-4.0,12.333333333333336,-8.100000000000001,-1.0
wta,2026-02-23,2026-2082,Austin,austin,WTA 250,Hard,32,31,F,3,,7-6(8) 7-5,Peyton Stearns,Taylor Townsend,,,,,Peyton Stearns,Taylor Townsend,1,327573,318609,,,,,,,,,,,4.0,,,,Peyton Stearns,Taylor Townsend,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628.6386789246385,1522.4849555374492,0.8,0.4189189189189189,115,0.0,4.0,4.0,46.0,0.6666666666666643,22.9,0.0,1699.909916681242,1646.7878238407375,0.8,0.5789473684210527,71,0.0,4.0,4.0,69.0,-11.333333333333336,28.5,1.0,-71.27123775660357,-124.30286830328828,0.0,-0.16002844950213374,44,0.0,0.0,0.0,-23.0,12.0,-5.600000000000001,-1.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,1,R32,3,,6-4 6-3,Marina Stakusic,Dayana Yastremska,,,,,Dayana Yastremska,Marina Stakusic,0,324261,329614,,,,,,,,,,,5.0,,,,Dayana Yastremska,Marina Stakusic,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1664.5776252698702,1564.4239507490095,0.4,0.45454545454545453,141,22.0,0.0,2.0,36.0,-0.6666666666666643,24.3,0.0,1543.847556545575,1543.2372928750847,0.6,0.5675675675675675,44,49.0,0.0,0.0,116.0,13.0,19.9,0.0,120.73006872429528,21.186657873924787,-0.19999999999999996,-0.11302211302211301,97,-27.0,0.0,2.0,-80.0,-13.666666666666664,4.400000000000002,0.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,2,R32,3,,6-4 1-6 6-4,Victoria Jimenez Kasintseva,Yulia Putintseva,,,,,Victoria Jimenez Kasintseva,Yulia Putintseva,1,330352,317683,,,,,,,,,,,,,,,Victoria Jimenez Kasintseva,Yulia Putintseva,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1468.4530934846034,1447.3207326013016,0.0,0.39285714285714285,55,14.0,0.0,1.0,335.0,-5.666666666666686,18.7,1.0,1567.490701385243,1540.6972314231105,0.4,0.5045045045045045,188,42.0,0.0,0.0,29.0,2.0,29.8,0.0,-99.03760790063961,-93.37649882180881,-0.4,-0.11164736164736161,-133,-28.0,0.0,1.0,306.0,-7.666666666666686,-11.100000000000001,1.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,3,R32,3,,6-4 6-4,Katie Boulter,Beatriz Haddad Maia,,,,,Beatriz Haddad Maia,Katie Boulter,0,318176,319125,,,,,,,,,,,,,,,Beatriz Haddad Maia,Katie Boulter,0.0,1.0,0.0,0.0,0.0,1.0,2.0,-1.0,0.0,1594.4972181869537,1543.396699329373,0.2,0.5588235294117647,213,22.0,0.0,1.0,17.0,-2.333333333333334,28.4,1.0,1668.246628271468,1589.0900593797548,1.0,0.525,134,22.0,0.0,5.0,24.0,0.0,28.2,0.0,-73.74941008451424,-45.6933600503819,-0.8,0.0338235294117647,79,0.0,0.0,-4.0,-7.0,-2.333333333333334,0.1999999999999993,1.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,4,R32,3,,7-6(0) 6-2,Emiliana Arango,Anastasia Potapova,,,,,Anastasia Potapova,Emiliana Arango,0,325601,324789,,,,,,,,,,,,,,,Anastasia Potapova,Emiliana Arango,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1645.2190838295583,1587.517100717344,0.4,0.5517241379310345,175,22.0,0.0,3.0,38.0,0.0,23.5,0.0,1477.36600465934,1514.7090380885727,0.2,0.5476190476190477,66,22.0,0.0,1.0,181.0,-0.3333333333333428,23.9,0.0,167.85307917021828,72.80806262877127,0.2,0.004105090311986803,109,0.0,0.0,2.0,-143.0,0.3333333333333428,-0.3999999999999986,0.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,5,R32,3,,6-4 6-3,Camila Osorio,Janice Tjen,,,,,Camila Osorio,Janice Tjen,1,325898,328818,,,,,,,,,,,,6.0,,,Camila Osorio,Janice Tjen,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.6890016768475,1566.5600980905356,1.0,0.5324675324675324,138,28.0,0.0,5.0,63.0,-2.6666666666666643,22.8,0.0,1635.302669917765,1589.5825886178902,0.4,0.6956521739130435,23,22.0,0.0,2.0,,,,0.0,4.386331759082623,-23.02249052735465,0.6,-0.16318464144551104,115,6.0,0.0,3.0,,,,0.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,6,R32,3,,7-6(3) 6-3,Magda Linette,Tatjana Maria,,,,,Magda Linette,Tatjana Maria,1,315130,310440,,,,,,,,,,,8.0,,,,Magda Linette,Tatjana Maria,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1615.9098726255022,1548.409841202099,0.6,0.47619047619047616,202,42.0,0.0,0.0,38.0,0.6666666666666643,32.7,0.0,1481.1487163680183,1409.9382353524602,0.4,0.4,168,22.0,0.0,3.0,98.0,-10.666666666666671,37.2,0.0,134.7611562574839,138.47160584963876,0.19999999999999996,0.07619047619047614,34,20.0,0.0,-3.0,-60.0,11.333333333333336,-4.5,0.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,7,R32,3,,6-3 6-2,Cristina Bucsa,Donna Vekic,,,,,Cristina Bucsa,Donna Vekic,1,321158,318516,,,,,,,,,,,,,,,Cristina Bucsa,Donna Vekic,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1585.8751597974178,1533.7378227254949,0.4,0.4230769230769231,120,22.0,0.0,1.0,71.0,-0.3333333333333286,26.8,0.0,1592.45235846911,1558.4247010624208,0.8,0.5360824742268041,166,28.0,0.0,5.0,18.0,0.6666666666666679,28.2,0.0,-6.577198671692258,-24.68687833692593,-0.4,-0.11300555114988103,-46,-6.0,0.0,-4.0,53.0,-0.9999999999999964,-1.3999999999999986,0.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,8,R32,3,,6-3 6-1,Jessica Bouzas Maneiro,Heather Watson,,,,,Heather Watson,Jessica Bouzas Maneiro,0,316981,328139,,,,,,,,,,,,7.0,,,Heather Watson,Jessica Bouzas Maneiro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1497.4518308264546,1514.4630139913722,0.4,0.5,57,238.0,0.0,0.0,139.0,29.333333333333343,32.4,0.0,1601.5739791996348,1512.9915597215258,0.2,0.4772727272727273,72,42.0,0.0,0.0,56.0,2.6666666666666643,22.0,0.0,-104.12214837318015,1.4714542698463902,0.2,0.022727272727272707,-15,196.0,0.0,0.0,83.0,26.66666666666668,10.399999999999999,0.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,9,R32,3,,6-4 7-6(6),Magdalena Frech,Maria Timofeeva,,,,,Magdalena Frech,Maria Timofeeva,1,320277,328896,,,,,,,,,,,,,,,Magdalena Frech,Maria Timofeeva,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1577.8221528170936,1520.6044334295736,0.6,0.41414141414141414,157,42.0,0.0,0.0,25.0,0.33333333333333215,26.9,0.0,1511.4695917023575,1509.511541279446,0.4,0.5384615384615384,33,126.0,0.0,0.0,160.0,-38.0,20.6,0.0,66.35256111473609,11.092892150127682,0.19999999999999996,-0.12432012432012429,124,-84.0,0.0,0.0,-135.0,38.33333333333333,6.299999999999997,0.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,10,R32,3,,6-2 6-0,Zeynep Sonmez,Cadence Brace,,,,,Cadence Brace,Zeynep Sonmez,0,330432,326907,,,,,,,,,,,,,,,Cadence Brace,Zeynep Sonmez,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1503.014757841706,1506.6699527195867,0.4,0.5555555555555556,9,7.0,1.0,1.0,,,17.4,0.0,1537.789821732383,1518.1884077384861,0.4,0.5151515151515151,51,22.0,0.0,1.0,127.0,0.0,22.4,0.0,-34.775063890677075,-11.51845501889943,0.0,0.04040404040404044,-42,-15.0,1.0,0.0,,,-5.0,0.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,11,R32,3,,6-2 2-6 6-4,Priscilla Hon,Renata Zarazua,,,,,Priscilla Hon,Renata Zarazua,1,320543,320716,,,,,,,,,,,,,,,Priscilla Hon,Renata Zarazua,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1461.7880196598878,1457.7548560516666,0.6,0.32,30,152.0,0.0,0.0,210.0,2.333333333333343,26.4,0.0,1580.5419053736946,1542.1686239694702,0.4,0.4782608695652174,69,22.0,0.0,1.0,60.0,0.6666666666666643,27.1,0.0,-118.75388571380677,-84.41376791780363,0.19999999999999996,-0.1582608695652174,-39,130.0,0.0,-1.0,150.0,1.6666666666666785,-0.7000000000000028,0.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,12,R32,3,,6-2 6-1,Shuai Zhang,Varvara Lepchenko,,,,,Shuai Zhang,Varvara Lepchenko,1,311779,120420,,,,,,,,,,,,,,,Shuai Zhang,Varvara Lepchenko,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572.9254359435795,1548.9284195150606,0.4,0.48148148148148145,115,50.0,0.0,0.0,223.0,9.333333333333343,35.7,0.0,1500.8085711108456,1453.3616167201822,0.4,0.3333333333333333,50,14.0,0.0,1.0,143.0,0.6666666666666572,38.5,1.0,72.11686483273388,95.56680279487841,0.0,0.14814814814814814,65,36.0,0.0,-1.0,80.0,8.666666666666686,-2.799999999999997,-1.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,13,R16,3,,5-7 7-6(5) 7-5,Victoria Jimenez Kasintseva,Magda Linette,,,,,Magda Linette,Victoria Jimenez Kasintseva,0,315130,330352,,,,,,,,,,,8.0,,,,Magda Linette,Victoria Jimenez Kasintseva,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.9974599572463,1555.865315847407,0.6,0.48031496062992124,203,0.0,1.0,1.0,38.0,0.6666666666666643,32.7,0.0,1488.8942999718117,1462.4703709388214,0.2,0.41379310344827586,56,0.0,1.0,2.0,335.0,-5.666666666666686,18.7,1.0,137.10315998543456,93.39494490858556,0.39999999999999997,0.06652185718164538,147,0.0,0.0,-1.0,-297.0,6.33333333333335,14.000000000000004,-1.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,16,R16,3,,7-6(1) 6-3,Cristina Bucsa,Marina Stakusic,,,,,Cristina Bucsa,Marina Stakusic,1,321158,329614,,,,,,,,,,,,,,,Cristina Bucsa,Marina Stakusic,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1602.1780148123937,1546.5890452419987,0.4,0.43037974683544306,121,0.0,1.0,2.0,71.0,-0.3333333333333286,26.8,0.0,1565.1939060685252,1555.9681484252121,0.6,0.5789473684210527,45,0.0,1.0,1.0,116.0,13.0,19.9,0.0,36.984108743868546,-9.379103183213374,-0.19999999999999996,-0.1485676215856096,76,0.0,0.0,1.0,-45.0,-13.333333333333329,6.900000000000002,0.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,17,R16,3,,6-0 6-3,Magdalena Frech,Jessica Bouzas Maneiro,,,,,Jessica Bouzas Maneiro,Magdalena Frech,0,328139,320277,,,,,,,,,,,7.0,,,,Jessica Bouzas Maneiro,Magdalena Frech,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1612.917551548497,1525.0423816476668,0.4,0.4888888888888889,73,0.0,1.0,1.0,56.0,2.6666666666666643,22.0,0.0,1590.8031195209276,1532.221428643118,0.6,0.42,158,0.0,1.0,1.0,25.0,0.33333333333333215,26.9,0.0,22.114432027569364,-7.179046995451245,-0.19999999999999996,0.06888888888888889,-85,0.0,0.0,0.0,31.0,2.333333333333332,-4.899999999999999,0.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,18,R16,3,,3-6 7-6(7) 6-4,Zeynep Sonmez,Ann Li,,,,,Ann Li,Zeynep Sonmez,0,326096,326907,,,,,,,,,,,3.0,,,,Ann Li,Zeynep Sonmez,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1600.00311544085,1531.5952068178767,0.4,0.4857142857142857,98,42.0,0.0,0.0,111.0,0.0,24.3,0.0,1552.193697369483,1529.7907200858897,0.6,0.5294117647058824,52,0.0,1.0,2.0,127.0,0.0,22.4,0.0,47.80941807136696,1.8044867319870264,-0.19999999999999996,-0.04369747899159665,46,42.0,-1.0,-2.0,-16.0,0.0,1.9000000000000021,0.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,19,R16,3,,6-0 6-2,Jasmine Paolini,Priscilla Hon,,,,,Jasmine Paolini,Priscilla Hon,1,319280,320543,,,,,,,,,,,1.0,,,,Jasmine Paolini,Priscilla Hon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1817.1670267964155,1707.6523228188942,0.2,0.5777777777777777,213,114.0,0.0,0.0,4.0,0.0,28.8,0.0,1483.0533707804045,1472.6143583512928,0.6,0.34615384615384615,31,0.0,1.0,1.0,210.0,2.333333333333343,26.4,0.0,334.11365601601096,235.03796446760134,-0.39999999999999997,0.23162393162393158,182,114.0,-1.0,-1.0,-206.0,-2.333333333333343,2.400000000000002,0.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,20,R16,3,,6-4 6-4,Shuai Zhang,Emma Navarro,,,,,Emma Navarro,Shuai Zhang,0,325410,311779,,,,,,,,,,,2.0,,,,Emma Navarro,Shuai Zhang,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-2.0,1.0,1629.986194067871,1590.9605989329787,0.4,0.5851063829787234,157,22.0,0.0,1.0,8.0,1.333333333333334,23.3,0.0,1585.6512201569683,1557.7084596381824,0.6,0.4878048780487805,116,0.0,1.0,1.0,223.0,9.333333333333343,35.7,0.0,44.33497391090282,33.25213929479628,-0.19999999999999996,0.09730150492994294,41,22.0,-1.0,0.0,-215.0,-8.000000000000009,-12.400000000000002,0.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,21,QF,3,,6-3 4-6 6-3,Magdalena Frech,Marie Bouzkova,,,,,Magdalena Frech,Marie Bouzkova,1,320277,320983,,,,,,,,,,,,4.0,,,Magdalena Frech,Marie Bouzkova,0.0,1.0,0.0,0.0,0.0,1.0,2.0,-1.0,1.0,1607.8201536583497,1543.9735084270362,0.8,0.42574257425742573,159,0.0,2.0,2.0,25.0,0.33333333333333215,26.9,0.0,1724.8878918759262,1639.1353103351694,0.4,0.6,177,42.0,0.0,0.0,45.0,2.6666666666666643,26.3,0.0,-117.06773821757656,-95.16180190813316,0.4,-0.17425742574257425,-18,-42.0,2.0,2.0,-20.0,-2.333333333333332,0.5999999999999979,0.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,22,QF,3,,6-3 6-4,Cristina Bucsa,Zeynep Sonmez,,,,,Cristina Bucsa,Zeynep Sonmez,1,321158,326907,,,,,,,,,,,,,,,Cristina Bucsa,Zeynep Sonmez,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1616.481237752591,1558.9129093222894,0.6,0.4375,122,0.0,2.0,3.0,71.0,-0.3333333333333286,26.8,0.0,1570.3816100491113,1541.8530442892393,0.6,0.5428571428571428,53,0.0,2.0,3.0,127.0,0.0,22.4,0.0,46.099627703479655,17.059865033050073,0.0,-0.10535714285714282,69,0.0,0.0,0.0,-56.0,-0.3333333333333286,4.400000000000002,0.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,23,QF,3,,6-1 6-3,Shuai Zhang,Victoria Jimenez Kasintseva,,,,,Shuai Zhang,Victoria Jimenez Kasintseva,1,311779,330352,,,,,,,,,,,,,,,Shuai Zhang,Victoria Jimenez Kasintseva,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.6819109403496,1570.8534539649536,0.6,0.4939759036144578,117,0.0,2.0,2.0,223.0,9.333333333333343,35.7,0.0,1510.8996058140165,1477.620602482886,0.4,0.43333333333333335,57,0.0,2.0,3.0,335.0,-5.666666666666686,18.7,1.0,92.78230512633309,93.23285148206764,0.19999999999999996,0.060642570281124464,60,0.0,0.0,-1.0,-112.0,15.000000000000028,17.000000000000004,-1.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,24,QF,3,,0-6 6-3 6-3,Jasmine Paolini,Katie Boulter,,,,,Jasmine Paolini,Katie Boulter,1,319280,319125,,,,,,,,,,,1.0,,,,Jasmine Paolini,Katie Boulter,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1821.2467900051258,1712.5815008188388,0.2,0.5808823529411765,214,0.0,1.0,1.0,4.0,0.0,28.8,0.0,1680.900449093083,1599.5209031761715,1.0,0.5308641975308642,135,0.0,1.0,6.0,24.0,0.0,28.2,0.0,140.34634091204293,113.06059764266729,-0.8,0.05001815541031229,79,0.0,0.0,-5.0,-20.0,0.0,0.6000000000000014,0.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,25,SF,3,,6-2 6-7(6) 6-3,Magdalena Frech,Shuai Zhang,,,,,Magdalena Frech,Shuai Zhang,1,320277,311779,,,,,,,,,,,,,,,Magdalena Frech,Shuai Zhang,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1629.0161538267064,1559.180483179811,0.8,0.43137254901960786,160,0.0,3.0,3.0,25.0,0.33333333333333215,26.9,0.0,1615.507883112808,1579.7084357386832,0.8,0.5,118,0.0,3.0,3.0,223.0,9.333333333333343,35.7,0.0,13.508270713898355,-20.52795255887213,0.0,-0.06862745098039214,42,0.0,0.0,0.0,-198.0,-9.00000000000001,-8.800000000000004,0.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,26,SF,3,,7-5 6-4,Cristina Bucsa,Jasmine Paolini,,,,,Cristina Bucsa,Jasmine Paolini,1,321158,319280,,,,,,,,,,,,1.0,,,Cristina Bucsa,Jasmine Paolini,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1630.3706428940836,1570.3241555501859,0.6,0.4444444444444444,123,0.0,3.0,4.0,71.0,-0.3333333333333286,26.8,0.0,1831.1136219200089,1720.8087661485479,0.4,0.583941605839416,215,0.0,2.0,2.0,4.0,0.0,28.8,0.0,-200.74297902592525,-150.484610598362,0.19999999999999996,-0.1394971613949716,-92,0.0,1.0,2.0,67.0,-0.3333333333333286,-2.0,0.0
wta,2026-02-23,2026-2085,Mérida,merida,WTA 500,Hard,28,27,F,3,,6-1 4-6 6-4,Cristina Bucsa,Magdalena Frech,,,,,Cristina Bucsa,Magdalena Frech,1,321158,320277,,,,,,,,,,,,,,,Cristina Bucsa,Magdalena Frech,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1654.7074983803586,1587.2193560841813,0.8,0.45121951219512196,124,0.0,4.0,5.0,71.0,-0.3333333333333286,26.8,0.0,1644.3943882366561,1571.8886696554298,1.0,0.4368932038834951,161,0.0,4.0,4.0,25.0,0.33333333333333215,26.9,0.0,10.313110143702488,15.330686428751505,-0.19999999999999996,0.014326308311626845,-37,0.0,0.0,1.0,46.0,-0.6666666666666607,-0.09999999999999787,0.0
wta,2026-02-24,2026-1124,Antalya 125 #1,antalya 1,WTA 125,Clay,32,1,R32,3,,6-3 6-3,Moyuka Uchijima,Katarzyna Kawa,,,,,Katarzyna Kawa,Moyuka Uchijima,0,315806,327241,,,,,,,,,,,,3.0,,,Katarzyna Kawa,Moyuka Uchijima,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1496.2142209735773,1573.5689558652944,0.2,0.7333333333333333,36,78.0,0.0,0.0,296.0,0.0,32.0,0.0,1404.5985747855057,1524.2874873511646,0.2,0.5714285714285714,86,23.0,0.0,1.0,56.0,0.0,23.2,0.0,91.61564618807165,49.281468514129756,0.0,0.16190476190476188,-50,55.0,0.0,-1.0,240.0,0.0,8.8,0.0
wta,2026-02-24,2026-1124,Antalya 125 #1,antalya 1,WTA 125,Clay,32,2,R32,3,,6-1 7-6(3),Mayar Sherif,Guiomar Maristany Zuleta De Reales,,,,,Guiomar Maristany Zuleta De Reales,Mayar Sherif,0,324786,318711,,,,,,,,,,,,5.0,,,Guiomar Maristany Zuleta De Reales,Mayar Sherif,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.76082029505,1456.0504694406513,0.2,0.375,16,142.0,0.0,0.0,196.0,0.0,25.7,0.0,1569.7644614062287,1620.5320223639176,0.4,0.6506024096385542,131,23.0,0.0,1.0,100.0,0.0,28.5,0.0,-130.0036411111787,-164.48155292326624,-0.2,-0.2756024096385542,-115,119.0,0.0,-1.0,96.0,0.0,-2.8000000000000007,0.0
wta,2026-02-24,2026-1124,Antalya 125 #1,antalya 1,WTA 125,Clay,32,3,R32,3,,5-7 7-6(4) 6-3,Anastasia Zolotareva,Julia Riera,,,,,Anastasia Zolotareva,Julia Riera,1,328466,327287,,,,,,,,,,,,,,,Anastasia Zolotareva,Julia Riera,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.5079925608682,1497.1290233544373,0.4,0.5,10,85.0,0.0,0.0,,,,0.0,1483.3670099820665,1514.4686098153181,0.4,0.5263157894736842,49,92.0,0.0,0.0,112.0,0.0,22.4,0.0,5.140982578801641,-17.33958646088081,0.0,-0.02631578947368418,-39,-7.0,0.0,0.0,,,,0.0
wta,2026-02-24,2026-1124,Antalya 125 #1,antalya 1,WTA 125,Clay,32,4,R32,3,,6-1 3-6 6-2,Leyre Romero Gormaz,Dalila Spiteri,,,,,Dalila Spiteri,Leyre Romero Gormaz,0,322510,326891,,,,,,,,,,,,,,,Dalila Spiteri,Leyre Romero Gormaz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1441.681051564706,1459.2019025636753,0.0,0.3,10,142.0,0.0,0.0,508.0,0.0,26.0,0.0,1487.2868381187434,1487.8169943526984,0.4,0.5,36,15.0,0.0,3.0,179.0,0.0,22.2,1.0,-45.60578655403742,-28.615091789023154,-0.4,-0.2,-26,127.0,0.0,-3.0,329.0,0.0,3.8000000000000007,-1.0
wta,2026-02-24,2026-1124,Antalya 125 #1,antalya 1,WTA 125,Clay,32,5,R32,3,,6-2 6-2,Nuria Brancaccio,Ada Kumru,,,,,Ada Kumru,Nuria Brancaccio,0,333126,325433,,,,,,,,,,,,,,,Ada Kumru,Nuria Brancaccio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.950034305128,1488.0,0.0,0.0,1,343.0,0.0,0.0,,,,0.0,1466.2808647112026,1481.8262939023068,0.4,0.39285714285714285,29,127.0,0.0,0.0,251.0,25.333333333333314,24.0,0.0,15.66916959392529,6.173706097693184,-0.4,-0.39285714285714285,-28,216.0,0.0,0.0,,,,0.0
